Timestamp,Force (g),Position (mm),Stimulus
0.000000,0.990558,-0.005188,0.000000
0.000100,0.972613,-0.001526,0.000916
0.000200,0.976202,0.000763,0.003967
0.000300,1.016877,-0.001221,0.000305
0.000400,1.018073,-0.004425,0.000610
0.000500,1.010895,-0.004120,-0.000610
0.000600,0.983380,0.000000,0.000000
0.000700,0.982183,0.003204,0.001526
0.000800,1.013288,0.000916,0.002747
0.000900,1.026447,-0.000916,0.002747
0.001000,0.989361,-0.000305,0.003967
0.001100,0.961846,0.003510,0.003662
0.001200,0.965435,0.006256,0.000000
0.001300,0.990558,0.002899,-0.000305
0.001400,0.984576,-0.000153,-0.005493
0.001500,0.965435,0.000000,0.002136
0.001600,0.940312,0.004730,0.003662
0.001700,0.948686,0.003815,0.004578
0.001800,0.988165,0.000153,0.003967
0.001900,0.986969,-0.004120,-0.000916
0.002000,0.969024,-0.003204,0.001831
0.002100,0.948686,0.000000,-0.001526
0.002200,0.975005,0.001373,0.003357
0.002300,1.008502,-0.002747,-0.000916
0.002400,1.014484,-0.005188,0.002441
0.002500,0.998932,-0.003510,0.003967
0.002600,0.982183,0.000458,0.001526
0.002700,0.990558,0.001373,0.000305
0.002800,1.027644,-0.001221,-0.003357
0.002900,1.021662,-0.003052,-0.003052
0.003000,0.988165,-0.000916,0.001526
0.003100,0.969024,0.003967,0.005798
0.003200,0.975005,0.004730,0.006104
0.003300,1.004913,0.001831,0.002136
0.003400,0.988165,-0.001373,0.000610
0.003500,0.960649,0.001221,-0.000305
0.003600,0.936723,0.005493,0.000000
0.003700,0.951079,0.005188,-0.000916
0.003800,0.984576,0.000763,0.002136
0.003900,0.982183,-0.001068,0.003357
0.004000,0.953471,-0.000458,0.005798
0.004100,0.949883,0.001831,0.001221
0.004200,0.971416,0.001068,-0.000305
0.004300,0.998932,-0.002899,-0.002747
0.004400,0.998932,-0.005798,-0.001221
0.004500,0.980987,-0.002899,0.002747
0.004600,0.969024,0.001068,0.000000
0.004700,0.991754,-0.000305,0.004578
0.004800,1.031233,-0.002747,0.000000
0.004900,1.014484,-0.004425,0.001831
0.005000,0.984576,-0.000610,0.000000
0.005100,0.967827,0.002747,0.000000
0.005200,0.994147,0.003815,0.001526
0.005300,1.007306,0.000153,0.000610
0.005400,0.985772,-0.000153,0.004883
0.005500,0.951079,0.003662,0.000916
0.005600,0.943901,0.006714,0.002441
0.005700,0.966631,0.003357,-0.001831
0.005800,0.994147,0.000458,0.000305
0.005900,0.963042,-0.000305,0.003967
0.006000,0.939116,0.001984,0.001221
0.006100,0.941508,0.003357,0.001526
0.006200,0.973809,-0.000153,-0.000305
0.006300,0.986969,-0.003357,0.000000
0.006400,0.976202,-0.005188,0.002136
0.006500,0.963042,-0.000153,0.004272
0.006600,0.964238,0.000305,0.000000
0.006700,1.000128,-0.001526,0.000916
0.006800,1.021662,-0.004272,0.000000
0.006900,1.001325,-0.004425,0.001831
0.007000,0.966631,-0.000153,0.000000
0.007100,0.978594,0.002747,0.000000
0.007200,1.008502,0.000763,0.001526
0.007300,1.013288,-0.000916,0.001831
0.007400,0.983380,-0.000763,0.007629
0.007500,0.955864,0.003967,0.001526
0.007600,0.960649,0.005951,0.000000
0.007700,0.978594,0.002747,-0.000610
0.007800,0.983380,0.000610,-0.002747
0.007900,0.959453,0.000458,0.003052
0.008000,0.933134,0.004120,0.000305
0.008100,0.940312,0.004272,0.004883
0.008200,0.975005,0.001221,0.002747
0.008300,0.973809,-0.002899,0.003052
0.008400,0.958257,-0.003662,0.000000
0.008500,0.942705,0.000000,-0.001831
0.008600,0.955864,0.001831,0.001221
0.008700,0.986969,-0.002747,0.001831
0.008800,1.009699,-0.004578,0.004578
0.008900,0.980987,-0.003967,0.001831
0.009000,0.969024,-0.000153,0.000305
0.009100,0.984576,0.001221,-0.001831
0.009200,1.013288,-0.001068,0.000000
0.009300,1.008502,-0.003357,-0.002136
0.009400,0.989361,-0.001831,0.002441
0.009500,0.967827,0.003815,0.002747
0.009600,0.973809,0.003662,0.003967
0.009700,0.995343,0.001068,0.006409
0.009800,0.983380,-0.000305,0.000000
0.009900,0.957060,0.001373,0.000000
0.010000,0.928349,0.004578,-0.003662
0.010100,0.948686,0.005798,0.000916
0.010200,0.971416,0.001984,0.003052
0.010300,0.967827,-0.000916,0.001831
0.010400,0.940312,0.000000,0.003357
0.010500,0.936723,0.002594,-0.000305
0.010600,0.957060,0.001526,0.003052
0.010700,0.989361,-0.002747,-0.001221
0.010800,0.983380,-0.004730,0.000305
0.010900,0.961846,-0.003510,-0.000610
0.011000,0.955864,0.000153,0.001831
0.011100,0.984576,0.000000,0.005188
0.011200,1.010895,-0.003510,0.002136
0.011300,1.003717,-0.005493,0.001221
0.011400,0.983380,-0.001526,-0.001831
