Timestamp,Force (g),Position (mm),Stimulus
0.000000,2.644551,0.002899,0.003052
0.000100,2.671308,0.000916,0.000610
0.000200,2.709215,0.001678,0.003052
0.000300,2.731513,0.003662,-0.000916
0.000400,2.702526,0.003510,0.001221
0.000500,2.724824,0.000610,0.002136
0.000600,2.747122,-0.002289,0.003357
0.000700,2.800637,-0.003052,-0.000610
0.000800,2.767190,-0.001526,-0.002747
0.000900,2.704755,-0.001068,-0.002136
0.001000,2.684687,-0.002289,0.002747
0.001100,2.700296,-0.002747,0.005798
0.001200,2.720364,-0.001373,0.003357
0.001300,2.693606,0.003357,0.000916
0.001400,2.642321,0.004425,-0.004883
0.001500,2.651240,0.003052,0.001221
0.001600,2.700296,0.001526,0.001526
0.001700,2.751581,0.000458,0.005798
0.001800,2.762730,0.002441,0.000916
0.001900,2.711445,0.001831,-0.000916
0.002000,2.727053,-0.001526,-0.000305
0.002100,2.753811,-0.003967,0.000000
0.002200,2.773879,-0.004272,0.000916
0.002300,2.740432,-0.000305,0.001831
0.002400,2.671308,0.000610,0.000610
0.002500,2.666849,-0.001221,0.002136
0.002600,2.684687,-0.000305,0.002441
0.002700,2.704755,0.000458,-0.000916
0.002800,2.700296,0.004578,0.000000
0.002900,2.662389,0.005188,-0.001221
0.003000,2.684687,0.001526,0.005493
0.003100,2.747122,0.000000,0.002441
0.003200,2.782799,-0.001068,0.001831
0.003300,2.767190,0.000305,-0.002441
0.003400,2.722594,0.000000,-0.003052
0.003500,2.718134,-0.003815,0.000916
0.003600,2.740432,-0.003967,0.003967
0.003700,2.747122,-0.002899,0.003052
0.003800,2.713675,0.000153,0.000916
0.003900,2.644551,0.002289,-0.001831
0.004000,2.642321,0.001068,-0.000916
0.004100,2.698066,0.001221,0.001526
0.004200,2.729283,0.002441,0.001221
0.004300,2.713675,0.003815,0.003052
0.004400,2.686917,0.004120,-0.000305
0.004500,2.706985,0.000000,0.001526
0.004600,2.769420,-0.002441,-0.000305
0.004700,2.796177,-0.002594,0.001831
0.004800,2.764960,-0.000763,0.000000
0.004900,2.709215,0.000000,0.000916
0.005000,2.693606,-0.003052,0.001831
0.005100,2.713675,-0.003357,0.003052
0.005200,2.718134,-0.000916,0.000000
0.005300,2.684687,0.002899,-0.000610
0.005400,2.649010,0.004578,-0.001831
0.005500,2.655700,0.002747,0.003357
0.005600,2.695836,0.000916,0.003357
0.005700,2.749352,0.001831,0.002441
0.005800,2.740432,0.003357,0.000000
0.005900,2.706985,0.001984,-0.001526
0.006000,2.733743,-0.001831,0.003967
0.006100,2.767190,-0.003967,0.002136
0.006200,2.787258,-0.002899,0.002441
0.006300,2.735973,-0.001221,-0.002136
0.006400,2.675768,-0.000458,0.000000
0.006500,2.666849,-0.002289,0.000000
0.006600,2.695836,-0.001678,0.002747
0.006700,2.713675,0.000458,0.001221
0.006800,2.680228,0.004730,0.001526
0.006900,2.644551,0.004578,-0.001526
0.007000,2.666849,0.002594,0.002136
0.007100,2.740432,0.000000,0.000610
0.007200,2.778339,-0.000458,0.000916
0.007300,2.769420,0.001068,0.002136
0.007400,2.718134,0.000000,-0.000305
0.007500,2.727053,-0.002899,0.002136
0.007600,2.740432,-0.004578,-0.000916
0.007700,2.744892,-0.003510,0.001526
0.007800,2.704755,0.000153,-0.000305
0.007900,2.644551,0.002441,0.000305
0.008000,2.655700,0.000610,0.001526
0.008100,2.686917,0.001221,0.003357
0.008200,2.715904,0.001984,0.000610
0.008300,2.702526,0.005341,0.001831
0.008400,2.691376,0.003815,-0.002136
0.008500,2.706985,0.000000,0.003052
0.008600,2.764960,-0.001984,0.003357
0.008700,2.789488,-0.002136,0.001526
0.008800,2.764960,0.000000,0.000610
0.008900,2.700296,-0.000610,-0.005493
0.009000,2.693606,-0.003510,0.001526
0.009100,2.720364,-0.004120,0.001221
0.009200,2.722594,-0.001068,0.004578
0.009300,2.693606,0.002594,0.000305
0.009400,2.635631,0.004730,0.000610
0.009500,2.642321,0.001831,-0.000610
0.009600,2.693606,0.001678,0.002441
0.009700,2.749352,0.001678,0.000000
0.009800,2.731513,0.003052,0.003357
0.009900,2.711445,0.002289,0.000000
0.010000,2.729283,-0.001678,0.002747
0.010100,2.771650,-0.003357,0.000000
