Timestamp,Force (g),Position (mm),Stimulus
0.000000,0.246384,0.000916,0.006104
0.000100,0.277771,-0.001678,0.003052
0.000200,0.266785,-0.003815,0.000916
0.000300,0.227552,0.000153,-0.001831
0.000400,0.199304,0.003662,-0.001221
0.000500,0.230691,0.003967,0.004883
0.000600,0.240107,0.000763,0.002747
0.000700,0.238537,0.000305,0.002747
0.000800,0.188319,0.001984,0.001221
0.000900,0.186750,0.006409,0.000610
0.001000,0.205582,0.004883,0.001526
0.001100,0.233830,0.000305,-0.003357
0.001200,0.214998,-0.001068,0.000610
0.001300,0.177334,0.001373,0.001526
0.001400,0.174195,0.003815,0.003967
0.001500,0.205582,0.000610,0.003052
0.001600,0.240107,-0.003204,-0.000610
0.001700,0.224414,-0.004730,0.003357
0.001800,0.197735,-0.002136,0.000916
0.001900,0.193027,0.000763,0.002136
0.002000,0.241676,-0.000458,-0.001831
0.002100,0.266785,-0.005035,0.000916
0.002200,0.258939,-0.004425,0.001831
0.002300,0.225983,-0.001221,0.000000
0.002400,0.219706,0.001984,0.002136
0.002500,0.263647,-0.000153,-0.001221
0.002600,0.291895,-0.002594,0.001526
0.002700,0.246384,-0.002441,0.003662
0.002800,0.218136,0.001373,0.002747
0.002900,0.214998,0.005035,0.000916
0.003000,0.246384,0.002289,0.000000
0.003100,0.254231,-0.000458,0.000305
0.003200,0.208720,0.000305,0.002441
0.003300,0.183611,0.004883,0.002747
0.003400,0.178903,0.004883,0.000610
0.003500,0.232260,0.003204,0.001526
0.003600,0.224414,-0.000305,0.001526
0.003700,0.191458,-0.000916,-0.001526
0.003800,0.172626,0.002441,-0.002136
0.003900,0.178903,0.003204,0.000000
0.004000,0.224414,0.000000,0.005798
0.004100,0.241676,-0.003662,0.003052
0.004200,0.208720,-0.003662,0.004578
0.004300,0.196166,0.000000,0.001221
0.004400,0.208720,0.000458,-0.000305
0.004500,0.252661,-0.001984,0.000610
0.004600,0.263647,-0.005646,-0.006409
0.004700,0.235399,-0.004883,0.001831
0.004800,0.221275,0.000458,0.002441
0.004900,0.236968,0.000458,0.006104
0.005000,0.276201,-0.001373,0.003967
0.005100,0.276201,-0.004120,-0.001221
0.005200,0.247953,-0.002441,0.000000
0.005300,0.210290,0.002289,-0.001831
0.005400,0.224414,0.003967,0.003967
0.005500,0.258939,0.000916,0.002441
0.005600,0.254231,-0.000305,0.002136
0.005700,0.202443,0.001068,0.006104
0.005800,0.186750,0.005493,0.000305
0.005900,0.207151,0.005493,0.000305
0.006000,0.225983,0.001221,-0.004883
0.006100,0.224414,-0.000763,-0.001831
0.006200,0.183611,0.001068,0.002747
0.006300,0.166349,0.004272,0.003357
0.006400,0.196166,0.002289,0.004272
0.006500,0.238537,-0.001678,0.001526
