Timestamp,Force (g),Position (mm),Stimulus
0.000000,1.789939,-0.000041,-0.002027
0.000100,1.794973,-0.000041,-0.001379
0.000200,1.786583,0.000445,0.003159
0.000300,1.789939,-0.000527,0.002511
0.000400,1.783227,0.000283,0.001863
0.000500,1.789939,-0.001338,0.000566
0.000600,1.793295,-0.000851,-0.001055
0.000700,1.813430,-0.001824,0.003807
0.000800,1.798329,-0.000689,-0.000082
0.000900,1.801684,-0.000527,0.000242
0.001000,1.793295,-0.000527,-0.003972
0.001100,1.784905,0.000283,0.000566
0.001200,1.791617,-0.000527,0.002511
0.001300,1.778193,-0.000041,0.001538
0.001400,1.798329,-0.001500,0.003483
0.001500,1.786583,-0.000689,0.000566
0.001600,1.803362,-0.002148,0.003807
0.001700,1.798329,-0.000851,0.004780
0.001800,1.800006,-0.001986,0.001214
0.001900,1.798329,-0.000203,-0.001703
0.002000,1.789939,0.000121,-0.002027
0.002100,1.788261,0.000121,0.001538
0.002200,1.781549,-0.000527,0.000890
0.002300,1.791617,-0.000041,-0.002027
0.002400,1.791617,-0.001013,-0.001379
0.002500,1.800006,-0.001986,-0.002027
0.002600,1.803362,-0.001338,0.004455
0.002700,1.803362,-0.001824,0.001538
0.002800,1.791617,0.000283,0.001214
0.002900,1.800006,-0.001176,-0.001379
0.003000,1.784905,0.000607,0.002511
0.003100,1.793295,-0.000851,0.003807
0.003200,1.779871,-0.000041,0.000566
0.003300,1.794973,-0.001662,0.001538
0.003400,1.798329,-0.001013,0.000566
0.003500,1.798329,-0.001338,0.002511
0.003600,1.803362,-0.001338,0.000890
0.003700,1.798329,-0.000527,0.000242
0.003800,1.801684,-0.000689,-0.005268
0.003900,1.781549,0.000607,-0.001055
0.004000,1.791617,-0.000527,0.001863
0.004100,1.783227,-0.000041,0.002511
0.004200,1.796650,-0.001013,0.001214
0.004300,1.793295,-0.000689,0.000242
0.004400,1.801684,-0.001986,0.002511
0.004500,1.800006,-0.000851,0.003807
0.004600,1.801684,-0.001338,0.002511
0.004700,1.794973,0.000445,-0.001055
0.004800,1.800006,-0.000365,-0.002027
0.004900,1.786583,0.000445,-0.000082
0.005000,1.788261,-0.000365,0.000890
0.005100,1.788261,-0.000689,-0.000730
0.005200,1.789939,-0.001013,-0.000730
0.005300,1.806718,-0.001824,0.000242
0.005400,1.793295,-0.001013,0.004131
0.005500,1.815108,-0.001824,0.003807
0.005600,1.793295,0.000283,0.001863
0.005700,1.803362,-0.000851,-0.001055
0.005800,1.784905,0.001093,0.001214
0.005900,1.793295,-0.000851,0.004455
0.006000,1.789939,-0.000041,0.001863
0.006100,1.794973,-0.001338,0.000242
0.006200,1.811752,-0.001013,-0.002351
0.006300,1.798329,-0.001662,0.000566
0.006400,1.810074,-0.001013,0.001214
0.006500,1.794973,-0.000527,-0.000406
0.006600,1.803362,-0.000851,-0.001055
0.006700,1.789939,0.000283,-0.001055
0.006800,1.793295,-0.000689,0.002187
0.006900,1.784905,0.000283,0.002835
0.007000,1.800006,-0.001500,0.001214
0.007100,1.794973,-0.000851,-0.002027
0.007200,1.806718,-0.002148,0.001863
0.007300,1.800006,-0.000689,0.004131
0.007400,1.805040,-0.001338,0.002187
0.007500,1.794973,0.000931,-0.000406
0.007600,1.793295,-0.000041,-0.001379
0.007700,1.789939,0.000283,-0.001379
0.007800,1.781549,-0.000041,0.004131
0.007900,1.796650,-0.000851,-0.000730
0.008000,1.791617,-0.000689,0.000242
0.008100,1.810074,-0.001662,0.000242
0.008200,1.800006,-0.001013,0.002187
0.008300,1.808396,-0.001986,0.005104
0.008400,1.793295,-0.000041,-0.001379
0.008500,1.796650,-0.000365,0.001863
0.008600,1.789939,0.000607,-0.000082
0.008700,1.796650,-0.000203,0.002187
0.008800,1.789939,0.000121,0.001538
0.008900,1.796650,-0.001013,-0.002675
0.009000,1.801684,-0.001176,-0.000730
0.009100,1.803362,-0.001500,-0.000082
0.009200,1.811752,-0.001338,0.002835
0.009300,1.796650,-0.000365,0.000242
0.009400,1.806718,-0.000527,-0.002351
0.009500,1.784905,0.000607,0.002511
0.009600,1.800006,-0.000851,0.001538
0.009700,1.783227,0.000445,0.006076
0.009800,1.798329,-0.001500,0.002511
0.009900,1.794973,-0.000689,0.001863
0.010000,1.805040,-0.001662,0.002511
0.010100,1.806718,-0.001013,0.001863
0.010200,1.800006,-0.001824,0.001863
0.010300,1.803362,-0.000041,-0.004944
0.010400,1.786583,0.000283,-0.000082
0.010500,1.798329,0.000283,-0.001055
0.010600,1.783227,0.000121,0.001214
0.010700,1.794973,-0.001338,0.001538
0.010800,1.791617,-0.000527,-0.001055
0.010900,1.805040,-0.002310,0.002187
0.011000,1.801684,-0.001013,0.003159
0.011100,1.808396,-0.001824,0.004780
0.011200,1.798329,0.000121,0.001214
0.011300,1.803362,-0.000851,-0.002351
0.011400,1.789939,0.000445,0.003159
0.011500,1.793295,-0.000365,0.000566
0.011600,1.789939,-0.000365,0.002511
0.011700,1.789939,-0.001176,0.000566
0.011800,1.801684,-0.001338,-0.002675
0.011900,1.794973,-0.001176,0.004131
0.012000,1.808396,-0.001662,-0.001055
0.012100,1.796650,-0.000527,0.001863
0.012200,1.805040,-0.000851,-0.003972
0.012300,1.784905,0.000931,0.000242
0.012400,1.796650,-0.000689,0.006400
0.012500,1.786583,0.000445,0.001214
0.012600,1.793295,-0.001176,0.004455
0.012700,1.798329,-0.000365,-0.002351
0.012800,1.806718,-0.001824,0.002187
0.012900,1.811752,-0.001176,0.002187
0.013000,1.801684,-0.001013,-0.000082
0.013100,1.801684,-0.000041,-0.000082
0.013200,1.788261,-0.000203,-0.005268
0.013300,1.796650,-0.000041,0.002187
0.013400,1.778193,-0.000041,0.000890
