Timestamp,Force (g),Position (mm),Stimulus
0,2.79167,3.67665,0.001720091
0.0001,2.821873,3.674381,0.001220727
0.0002,2.828585,3.672598,0.001303727
0.0003,2.813484,3.673409,0.001969818
0.0004,2.795026,3.676326,0.000887818
0.0005,2.776569,3.678594,0.001609091
0.0006,2.781603,3.679567,8.31818E-05
0.0007,2.801738,3.675515,0
0.0008,2.805094,3.67276,-2.77273E-05
0.0009,2.796704,3.67276,0.000998818
0.001,2.801738,3.674057,0.000693636
0.0011,2.803416,3.674867,0.001359455
0.0012,2.825229,3.674543,0.001442636
0.0013,2.828585,3.673733,0.000554909
0.0014,2.80006,3.674705,0.000638091
0.0015,2.778247,3.675839,0.001914364
0.0016,2.769857,3.678432,0.001803182
0.0017,2.779925,3.678432,0.002275
0.0018,2.801738,3.674381,0.001054273
0.0019,2.81684,3.671626,0.000222
0.002,2.806772,3.672274,0.001387091
0.0021,2.796704,3.674057,0.000943273
0.0022,2.803416,3.675677,0.001498091
0.0023,2.813484,3.675515,0.000582545
0.0024,2.815162,3.674705,0.001775455
0.0025,2.786637,3.675515,0.002025273
0.0026,2.774891,3.675677,0.001803273
0.0027,2.768179,3.67746,0.000499364
0.0028,2.788315,3.677298,-0.000249636
0.0029,2.805094,3.673895,-0.000249818
0.003,2.823551,3.671302,0.002219455
0.0031,2.820195,3.672274,0.001303909
0.0032,2.79167,3.675029,0.000804636
0.0033,2.79167,3.677136,0.000388364
0.0034,2.796704,3.677298,0.000638
0.0035,2.803416,3.675191,0.002275
0.0036,2.781603,3.674705,0.001969818
0.0037,2.773213,3.674867,0.001858727
0.0038,2.774891,3.676002,0.001525909
0.0039,2.803416,3.676488,0.000277545
0.004,2.823551,3.673409,0.001276182
0.0041,2.826907,3.671626,0.001914364
0.0042,2.805094,3.672922,0.000832273
0.0043,2.786637,3.676163,0.001442727
0.0044,2.783281,3.67827,-2.76364E-05
0.0045,2.793348,3.67665,0.001359273
0.0046,2.805094,3.674543,0.001498182
0.0047,2.786637,3.673733,0.001859
0.0048,2.779925,3.674057,0.001193
0.0049,2.795026,3.675191,0.001082
0.005,2.813484,3.675839,0.000582636
0.0051,2.823551,3.674057,0.002080727
0.0052,2.823551,3.673084,0.000998818
0.0053,2.795026,3.675677,0.000721364
0.0054,2.773213,3.67665,0.000887727
0.0055,2.773213,3.678432,0.000915455
0.0056,2.798382,3.676163,0.002080636
0.0057,2.813484,3.673246,0.001387091
0.0058,2.798382,3.672598,0.000610273
0.0059,2.81684,3.673409,0.001331636
0.006,2.798382,3.675191,0.002469182
0.0061,2.815162,3.676163,0.000749091
0.0062,2.815162,3.674867,0.002385818
0.0063,2.811806,3.674381,0.000471727
