Timestamp,Force (g),Position (mm),Stimulus
0,2.97121,3.669843,0.001720091
0.0001,2.962821,3.669195,0.001220727
0.0002,2.984634,3.66644,0.001303727
0.0003,2.996379,3.664495,0.001969818
0.0004,2.976244,3.667574,0.000887818
0.0005,2.974566,3.668871,0.001609091
0.0006,2.976244,3.667088,8.31818E-05
0.0007,2.986312,3.664981,0
0.0008,2.981278,3.666602,-2.77273E-05
0.0009,2.9796,3.667898,0.000998818
0.001,2.991346,3.667088,0.000693636
0.0011,2.982956,3.666116,0.001359455
0.0012,2.967854,3.66806,0.001442636
0.0013,2.982956,3.667088,0.000554909
0.0014,2.996379,3.665791,0.000638091
0.0015,2.986312,3.665791,0.001914364
0.0016,2.969532,3.668709,0.001803182
0.0017,2.972888,3.66806,0.002275
0.0018,2.994701,3.665629,0.001054273
0.0019,2.991346,3.665143,0.000222
0.002,2.97121,3.668709,0.001387091
0.0021,2.969532,3.668222,0.000943273
0.0022,2.984634,3.666116,0.001498091
0.0023,2.994701,3.664333,0.000582545
0.0024,2.9796,3.667574,0.001775455
0.0025,2.989668,3.667898,0.002025273
0.0026,2.986312,3.666764,0.001803273
0.0027,2.982956,3.665953,0.000499364
0.0028,2.976244,3.667736,-0.000249636
0.0029,2.989668,3.666602,-0.000249818
0.003,2.991346,3.666278,0.002219455
0.0031,2.984634,3.66644,0.001303909
0.0032,2.966176,3.668709,0.000804636
0.0033,2.981278,3.666764,0.000388364
0.0034,3.001413,3.665305,0.000638
0.0035,2.989668,3.666278,0.002275
0.0036,2.972888,3.669033,0.001969818
0.0037,2.974566,3.667412,0.001858727
0.0038,3.001413,3.665791,0.001525909
0.0039,2.994701,3.665467,0.000277545
0.004,2.982956,3.668709,0.001276182
0.0041,2.986312,3.667898,0.001914364
0.0042,2.984634,3.666602,0.000832273
0.0043,2.991346,3.666278,0.001442727
0.0044,2.981278,3.66725,-2.76364E-05
0.0045,2.996379,3.666764,0.001359273
0.0046,2.991346,3.666602,0.001498182
0.0047,2.9796,3.66806,0.001859
0.0048,2.976244,3.667574,0.001193
0.0049,2.994701,3.666116,0.001082
0.005,2.998057,3.665791,0.000582636
0.0051,2.991346,3.668709,0.002080727
0.0052,2.967854,3.668222,0.000998818
0.0053,2.989668,3.667088,0.000721364
0.0054,3.003091,3.664657,0.000887727
0.0055,2.993024,3.668384,0.000915455
0.0056,2.969532,3.668546,0.002080636
0.0057,2.981278,3.667736,0.001387091
0.0058,2.996379,3.665467,0.000610273
0.0059,2.993024,3.66725,0.001331636
0.006,2.984634,3.667412,0.002469182
0.0061,2.989668,3.66725,0.000749091
0.0062,2.993024,3.66644,0.002385818
0.0063,2.984634,3.667898,0.000471727
0.0064,2.982956,3.667088,0.000527
0.0065,2.994701,3.666602,0.002053
0.0066,2.998057,3.666602,0.000832455
0.0067,2.969532,3.668871,0.000499455
0.0068,2.974566,3.667574,0.001414909
0.0069,2.991346,3.665467,0.000610273
0.007,3.003091,3.665467,0.00086
0.0071,2.986312,3.668384,0.001553727
0.0072,2.964498,3.668546,0.000998818
0.0073,2.98799,3.666764,0.001276182
0.0074,3.003091,3.664819,0.001442636
0.0075,2.989668,3.66644,0.000971091
0.0076,2.976244,3.668222,0.001442545
0.0077,2.991346,3.66725,0.000860182
0.0078,2.994701,3.665791,0.000305182
0.0079,2.989668,3.66644,0.001415
0.008,2.986312,3.66725,0.001470455
0.0081,2.989668,3.666278,0.002607909
0.0082,2.986312,3.66644,0.000860091
0.0083,2.972888,3.667088,0.000388455
0.0084,2.982956,3.666926,0.000832273
0.0085,3.001413,3.665305,0.001248455
0.0086,2.999735,3.666278,0.002219636
0.0087,2.97121,3.667736,0.001442545
0.0088,2.97121,3.668222,0.001442545
0.0089,2.993024,3.665467,0.000638091
0.009,2.999735,3.664819,0.002219364
0.0091,2.981278,3.667412,0.000887909
0.0092,2.972888,3.668384,0.001193091
0.0093,2.98799,3.666116,-0.000360636
0.0094,2.998057,3.665143,0.000360545
0.0095,2.982956,3.666764,0.000915545
0.0096,2.984634,3.667736,0.002025091
0.0097,2.998057,3.66644,0.001387273
0.0098,2.986312,3.666116,0.000860182
0.0099,2.977922,3.66725,0.000582636
0.01,2.989668,3.666602,0.000693545
0.0101,3.004769,3.665953,0.001081909
0.0102,2.991346,3.666602,0.001720273
0.0103,2.97121,3.668222,0.000943273
0.0104,2.981278,3.667088,0.001664636
0.0105,3.011481,3.664333,0.001082
0.0106,2.996379,3.666116,0.001026545
0.0107,2.97121,3.668546,0.001609091
0.0108,2.984634,3.667898,0.000721273
0.0109,2.998057,3.664981,0.001109727
0.011,2.999735,3.665629,0.001470455
0.0111,2.977922,3.667736,0.00172
0.0112,2.989668,3.66806,0.000693545
0.0113,2.989668,3.665629,0.001498182
0.0114,2.986312,3.667088,0.00086
0.0115,2.97121,3.666764,0.001192909
0.0116,2.994701,3.667574,0.001193091
0.0117,2.994701,3.666116,0.001220727
0.0118,2.974566,3.667574,0.001969727
0.0119,2.969532,3.667412,0.001109727
0.012,2.996379,3.666278,0.000971091
0.0121,3.004769,3.664981,2.78182E-05
0.0122,2.981278,3.66725,0.000388545
0.0123,2.969532,3.668384,0.000471636
0.0124,2.989668,3.666602,0.002053091
0.0125,3.006447,3.664657,0.001276182
0.0126,2.996379,3.666602,0.001664636
0.0127,2.97121,3.668384,0.001165273
0.0128,2.982956,3.66725,0.001081818
0.0129,2.996379,3.664981,0.000693545
0.013,2.986312,3.665953,0.001359364
0.0131,2.984634,3.667412,0.001276182
0.0132,3.001413,3.667088,0.000166455
0.0133,2.991346,3.66644,0.000138636
0.0134,2.9796,3.66725,0.000138636
0.0135,2.981278,3.667088,0.001775636
0.0136,3.003091,3.665953,0.000582545
0.0137,2.991346,3.666116,0.001581455
0.0138,2.97121,3.668222,0.000776818
0.0139,2.97121,3.667736,0.001442727
0.014,3.001413,3.665791,0.001942091
0.0141,2.998057,3.665305,0.001775455
0.0142,2.977922,3.668222,0.001082
0.0143,2.959465,3.668384,0.001858636
0.0144,2.993024,3.666116,0.000305273
0.0145,2.999735,3.664333,0.002025273
0.0146,2.986312,3.666926,0.000388273
0.0147,2.976244,3.66806,0.001109727
0.0148,2.996379,3.666926,0.000665909
0.0149,2.982956,3.665953,0.001609091
0.015,2.982956,3.666764,0.001914364
0.0151,2.981278,3.666764,0.001942
0.0152,3.001413,3.66644,0.001831182
0.0153,2.98799,3.666764,0.001220727
0.0154,2.977922,3.667898,0.001026636
0.0155,2.976244,3.666764,0.001054182
0.0156,3.004769,3.665467,0.000749
0.0157,2.993024,3.66644,-0.000443818
0.0158,2.974566,3.668546,2.75455E-05
0.0159,2.97121,3.667574,0.001192909
0.016,3.004769,3.664981,0.001248364
0.0161,2.999735,3.665305,0.002330364
0.0162,2.982956,3.66806,0.001581364
0.0163,2.972888,3.668222,0.001498091
0.0164,2.98799,3.66644,0.001526
0.0165,2.993024,3.665791,0.001220636
0.0166,2.981278,3.666926,0.000943273
0.0167,2.977922,3.667736,0.000887909
0.0168,2.993024,3.666602,0.001331727
0.0169,2.982956,3.666602,0.001858909
0.017,2.977922,3.667412,0.000998909
0.0171,2.996379,3.666764,0.000776818
0.0172,2.999735,3.665791,0.001387182
0.0173,2.986312,3.667088,0.001553818
0.0174,2.964498,3.66806,0.001747909
0.0175,2.994701,3.66725,0.002108455
0.0176,3.006447,3.664819,0.001553818
0.0177,2.991346,3.666926,0.000665909
0.0178,2.974566,3.668871,0.000915636
0.0179,2.98799,3.668222,0.000249818
0.018,2.993024,3.664981,0.001470455
0.0181,2.991346,3.665791,0.001054273
0.0182,2.981278,3.667736,0.000887909
0.0183,2.996379,3.667898,0.001414909
0.0184,2.993024,3.666116,0.000915727
0.0185,2.984634,3.66644,0.001664636
0.0186,2.9796,3.667574,0.000693545
0.0187,3.004769,3.66725,0.001054182
0.0188,2.999735,3.665953,0.001165273
0.0189,2.97121,3.667412,0.001498091
0.019,2.972888,3.668222,0.002219455
0.0191,3.001413,3.666116,0.001470455
0.0192,2.999735,3.665791,0
0.0193,2.977922,3.667574,0.001387273
0.0194,2.967854,3.669033,0.001636909
0.0195,2.991346,3.666926,0.000860091
0.0196,2.999735,3.664333,0.001387182
0.0197,2.991346,3.666602,0.001415091
0.0198,2.972888,3.668546,0.001442727
0.0199,2.98799,3.667736,0.001553727
0.02,2.996379,3.665143,-2.78182E-05
0.0201,2.989668,3.66644,0.000332818
0.0202,2.981278,3.667574,0.000554818
0.0203,2.98799,3.667574,0.001470455
0.0204,2.982956,3.665953,0.001442636
0.0205,2.976244,3.666926,0.00086
0.0206,2.981278,3.666764,0.000665909
0.0207,2.994701,3.666278,0.001414909
0.0208,2.993024,3.665629,0.001415
0.0209,2.967854,3.668384,0.001775455
0.021,2.969532,3.668384,0.001525818
0.0211,2.993024,3.665791,0.001720182
0.0212,2.994701,3.664657,0.002136364
0.0213,2.977922,3.668222,0.000582727
0.0214,2.97121,3.669033,0.001636727
0.0215,2.982956,3.666602,0.002469273
0.0216,2.994701,3.664819,0.000804545
0.0217,2.981278,3.667412,0.000582455
0.0218,2.972888,3.668384,0.001081909
0.0219,2.981278,3.666926,0.000277364
0.022,2.98799,3.665305,0.001803455
0.0221,2.974566,3.66725,0.001220727
0.0222,2.986312,3.666764,0.000332727
0.0223,2.998057,3.666602,0.000499273
0.0224,2.986312,3.666278,0.000943273
0.0225,2.964498,3.669033,0.000305182
0.0226,2.977922,3.66725,0.002608
0.0227,3.004769,3.665143,0.001137636
0.0228,2.999735,3.665143,0.001692364
0.0229,2.966176,3.669033,0.000804455
0.023,2.97121,3.668222,0.001082
0.0231,2.998057,3.665467,0.001747909
0.0232,2.998057,3.664495,0.002219455
0.0233,2.976244,3.668384,0.001193
0.0234,2.986312,3.668384,0.001553545
0.0235,2.981278,3.66644,0.001054091
0.0236,2.98799,3.665629,0.002247182
0.0237,2.976244,3.66725,0.002413636
0.0238,2.989668,3.667412,0.001276182
0.0239,2.989668,3.666602,0.001415
0.024,2.977922,3.666602,0.000749
0.0241,2.967854,3.668222,0.000499364
0.0242,2.986312,3.66644,0.001387091
0.0243,2.999735,3.665467,-0.001137364
0.0244,2.984634,3.666764,0.001248455
0.0245,2.959465,3.669033,0.000749182
0.0246,2.982956,3.667088,0.001054091
0.0247,2.999735,3.664981,0.002080818
0.0248,2.993024,3.666116,0.001165091
0.0249,2.97121,3.669033,0.002441455
0.025,2.97121,3.667736,0.001331636
0.0251,2.994701,3.665791,0.000444091
0.0252,2.994701,3.665305,0.000277455
0.0253,2.982956,3.667898,0.001581273
0.0254,2.989668,3.667574,0.001387091
0.0255,2.986312,3.666602,0.001359455
0.0256,2.984634,3.667412,0.000776909
0.0257,2.9796,3.667574,0.001276273
0.0258,2.999735,3.666116,0.001609182
0.0259,2.998057,3.666278,0.002663273
0.026,2.982956,3.668546,0.002413545
0.0261,2.967854,3.668384,0.001304
0.0262,2.999735,3.665953,0.000998727
0.0263,2.999735,3.665143,0.001997545
0.0264,2.984634,3.668709,0.002025455
0.0265,2.966176,3.668709,0.001137636
0.0266,2.9796,3.66644,0.00086
0.0267,2.994701,3.664819,-0.000166455
0.0268,2.993024,3.667574,0.000444
0.0269,2.976244,3.668222,0.001831
0.027,2.982956,3.667412,0.001914364
0.0271,2.984634,3.666116,0.000832364
0.0272,2.976244,3.667088,0.001470364
0.0273,2.989668,3.666926,0.000721364
0.0274,2.991346,3.66644,0.002053182
0.0275,2.991346,3.66644,0.001414909
0.0276,2.974566,3.667736,0.000915545
0.0277,2.9796,3.667412,0.001664727
0.0278,3.004769,3.665791,0.000582636
0.0279,2.996379,3.665953,0.000943091
0.028,2.977922,3.667898,0.001525818
0.0281,2.974566,3.667898,0.001137455
0.0282,2.996379,3.666278,0.001276273
0.0283,3.001413,3.664819,0.001581545
0.0284,2.989668,3.667412,0.001414909
0.0285,2.977922,3.668222,0.001109727
0.0286,2.986312,3.667088,0.001026545
0.0287,2.991346,3.665305,0.000610455
0.0288,2.984634,3.665953,0.000998909
0.0289,2.981278,3.667574,0.001303909
0.029,2.993024,3.666926,0.001859
0.0291,2.98799,3.666602,0.001165182
0.0292,2.9796,3.666926,0.000943364
0.0293,2.982956,3.667088,0.001359364
0.0294,2.998057,3.665953,0.001581364
0.0295,3.001413,3.66644,0.001165182
0.0296,2.964498,3.667736,0.001415
0.0297,2.981278,3.667574,0.000360727
0.0298,2.999735,3.664657,0.001442727
0.0299,3.003091,3.665953,0.001081818
0.03,2.974566,3.667898,0.000776818
0.0301,2.97121,3.668546,0.001747909
0.0302,2.986312,3.665791,0.001608909
0.0303,2.994701,3.664819,0.002274909
0.0304,2.9796,3.666602,0.001303727
0.0305,2.9796,3.66806,0.001331545
0.0306,2.993024,3.66644,-0.000249636
0.0307,2.982956,3.665791,0.000943364
0.0308,2.9796,3.66644,0.000915364
0.0309,2.989668,3.667412,0.001359455
0.031,2.989668,3.665953,0.000610545
0.0311,2.9796,3.666602,0.001609091
0.0312,2.969532,3.667088,0.000249727
0.0313,2.984634,3.666278,0.001526091
0.0314,3.001413,3.664981,0.001054273
0.0315,2.994701,3.666278,0.001664455
0.0316,2.966176,3.66806,0.001581364
0.0317,2.976244,3.667898,0.001109727
0.0318,2.996379,3.664819,0.000777
0.0319,2.999735,3.665143,0.001525818
0.032,2.972888,3.667574,0.001609182
0.0321,2.976244,3.668546,0.001498273
0.0322,2.994701,3.665791,0.000998545
0.0323,2.994701,3.665467,0.000998818
0.0324,2.9796,3.666926,0.000693636
0.0325,2.989668,3.667898,0.001414909
0.0326,2.994701,3.666116,0.001470364
0.0327,2.9796,3.666116,0.002413636
0.0328,2.972888,3.666926,0.002275
0.0329,2.993024,3.666602,0.001442636
0.033,3.004769,3.665629,0.000665818
0.0331,2.984634,3.667088,0.001442636
0.0332,2.962821,3.668384,0.001858818
0.0333,2.984634,3.66725,0.001331636
0.0334,3.008125,3.664495,0.000804455
0.0335,2.991346,3.666278,9.09091E-08
0.0336,2.967854,3.668546,0.001026636
0.0337,2.982956,3.667898,0.000554909
0.0338,2.994701,3.664981,0.001442818
0.0339,2.989668,3.666116,0.002080727
0.034,2.974566,3.667736,0.000971
0.0341,2.993024,3.66806,0.001498182
0.0342,2.982956,3.665791,0.001331727
0.0343,2.984634,3.666926,0.000971
0.0344,2.972888,3.666764,0.000804545
0.0345,2.994701,3.667088,0.001026545
0.0346,2.999735,3.665629,0.001803091
0.0347,2.9796,3.667574,5.55455E-05
0.0348,2.964498,3.667574,0.000804455
0.0349,2.998057,3.666116,0.001137545
0.035,3.001413,3.664819,0.001220636
0.0351,2.98799,3.667088,0.001720091
0.0352,2.967854,3.668546,0.002524636
0.0353,2.989668,3.666926,0.002053091
0.0354,3.004769,3.664495,0.001942182
0.0355,2.989668,3.66644,0.000471727
0.0356,2.97121,3.668384,0.001137545
0.0357,2.981278,3.667412,0.001498
0.0358,2.991346,3.665629,0.001276091
0.0359,2.986312,3.665791,0.000721273
0.036,2.9796,3.667736,0.001303818
0.0361,2.993024,3.667412,0.000166273
0.0362,2.98799,3.666278,0.001082
0.0363,2.974566,3.66725,0.000416091
0.0364,2.97121,3.667088,0.001941909
0.0365,2.999735,3.666116,0.000554909
0.0366,2.994701,3.666116,0.001969909
0.0367,2.972888,3.667898,0.003051909
0.0368,2.967854,3.667736,0.001165455
0.0369,2.999735,3.665953,0.000582727
0.037,3.004769,3.665305,0.001109727
0.0371,2.977922,3.667898,0.001498091
0.0372,2.962821,3.668384,0.000887636
0.0373,2.989668,3.666116,0.001137364
0.0374,3.001413,3.664333,0.000360545
0.0375,2.989668,3.666764,0.002302727
0.0376,2.976244,3.668222,0.000998818
0.0377,2.993024,3.667088,0.001720182
0.0378,2.986312,3.665791,0.001498091
0.0379,2.989668,3.666602,0.001525818
0.038,2.977922,3.667088,0.001193
0.0381,3.001413,3.666764,0.001747818
0.0382,2.989668,3.666602,0.001664636
0.0383,2.97121,3.667898,0.001303909
0.0384,2.976244,3.667088,0.002080727
0.0385,3.008125,3.665791,0.001109727
0.0386,2.993024,3.666278,0.000970909
0.0387,2.972888,3.668384,0.000360545
0.0388,2.962821,3.667736,0.001359545
0.0389,2.998057,3.665143,0.002108545
0.039,2.998057,3.665305,0.000887636
0.0391,2.984634,3.66806,0.001747909
0.0392,2.969532,3.668384,0.000443909
0.0393,2.989668,3.66644,0.000277273
0.0394,2.991346,3.665467,0.001969727
0.0395,2.982956,3.666926,0.001914273
0.0396,2.981278,3.667736,0.001248364
0.0397,2.991346,3.666764,0.001886636
0.0398,2.98799,3.666278,0.000360727
0.0399,2.981278,3.66725,0.001248455
0.04,2.986312,3.667088,0.001608909
0.0401,2.998057,3.665953,0.000610455
0.0402,2.982956,3.66725,0.000416273
0.0403,2.964498,3.668222,0.001304
0.0404,2.98799,3.667412,0.000887727
0.0405,3.003091,3.664657,0.003384727
0.0406,2.991346,3.666764,0.001942
