Timestamp,Force (g),Position (mm),Stimulus
0,4.085364,3.655419,0.001720091
0.0001,4.108856,3.654123,0.001220727
0.0002,4.09711,3.655095,0.001303727
0.0003,4.076975,3.655743,0.001969818
0.0004,4.095432,3.652826,0.000887818
0.0005,4.113889,3.650719,0.001609091
0.0006,4.127313,3.651854,8.31818E-05
0.0007,4.093754,3.653475,0
0.0008,4.078653,3.654285,-2.77273E-05
0.0009,4.073619,3.652664,0.000998818
0.001,4.100466,3.651206,0.000693636
0.0011,4.093754,3.652502,0.001359455
0.0012,4.068585,3.655257,0.001442636
0.0013,4.058517,3.655743,0.000554909
0.0014,4.056839,3.654285,0.000638091
0.0015,4.082009,3.652988,0.001914364
0.0016,4.080331,3.654771,0.001803182
0.0017,4.056839,3.65785,0.002275
0.0018,4.058517,3.656878,0.001054273
0.0019,4.066907,3.655419,0.000222
0.002,4.092076,3.654285,0.001387091
0.0021,4.095432,3.655257,0.000943273
0.0022,4.082009,3.656878,0.001498091
0.0023,4.076975,3.655581,0.000582545
0.0024,4.100466,3.652664,0.001775455
0.0025,4.108856,3.652016,0.002025273
0.0026,4.107178,3.652988,0.001803273
0.0027,4.095432,3.654285,0.000499364
0.0028,4.09711,3.653636,-0.000249636
0.0029,4.098788,3.651368,-0.000249818
0.003,4.103822,3.651206,0.002219455
0.0031,4.08872,3.653312,0.001303909
0.0032,4.071941,3.654933,0.000804636
0.0033,4.060195,3.654609,0.000388364
0.0034,4.075297,3.653312,0.000638
0.0035,4.085364,3.653636,0.002275
0.0036,4.070263,3.656229,0.001969818
0.0037,4.060195,3.656878,0.001858727
0.0038,4.061873,3.656554,0.001525909
0.0039,4.080331,3.655419,0.000277545
0.004,4.08872,3.655905,0.001276182
0.0041,4.08872,3.656878,0.001914364
0.0042,4.075297,3.65704,0.000832273
0.0043,4.083686,3.654123,0.001442727
0.0044,4.107178,3.65315,-2.76364E-05
0.0045,4.113889,3.652826,0.001359273
0.0046,4.108856,3.655095,0.001498182
0.0047,4.085364,3.654933,0.001859
0.0048,4.092076,3.65234,0.001193
0.0049,4.113889,3.651206,0.001082
0.005,4.115567,3.651692,0.000582636
0.0051,4.090398,3.654123,0.002080727
0.0052,4.070263,3.654447,0.000998818
0.0053,4.071941,3.653312,0.000721364
0.0054,4.095432,3.65234,0.000887727
0.0055,4.083686,3.65315,0.000915455
0.0056,4.068585,3.656229,0.002080636
0.0057,4.053483,3.656716,0.001387091
0.0058,4.061873,3.655743,0.000610273
0.0059,4.082009,3.654123,0.001331636
0.006,4.083686,3.655419,0.002469182
0.0061,4.070263,3.65785,0.000749091
0.0062,4.065229,3.658499,0.002385818
0.0063,4.083686,3.654933,0.000471727
0.0064,4.098788,3.654123,0.000527
0.0065,4.107178,3.653799,0.002053
0.0066,4.087042,3.655581,0.000832455
0.0067,4.090398,3.654933,0.000499455
0.0068,4.102144,3.652502,0.001414909
0.0069,4.108856,3.651692,0.000610273
0.007,4.110534,3.652016,0.00086
0.0071,4.095432,3.653799,0.001553727
0.0072,4.071941,3.653799,0.000998818
0.0073,4.093754,3.65153,0.001276182
0.0074,4.098788,3.651854,0.001442636
0.0075,4.083686,3.653475,0.000971091
0.0076,4.065229,3.655257,0.001442545
0.0077,4.060195,3.654933,0.000860182
0.0078,4.070263,3.653475,0.000305182
0.0079,4.082009,3.654123,0.001415
0.008,4.075297,3.656554,0.001470455
0.0081,4.060195,3.65704,0.002607909
0.0082,4.063551,3.656716,0.000860091
0.0083,4.078653,3.655257,0.000388455
0.0084,4.095432,3.656067,0.000832273
0.0085,4.090398,3.655905,0.001248455
0.0086,4.076975,3.656392,0.002219636
0.0087,4.08872,3.654447,0.001442545
0.0088,4.098788,3.65315,0.001442545
0.0089,4.113889,3.65234,0.000638091
0.009,4.110534,3.653799,0.002219364
0.0091,4.098788,3.654285,0.000887909
0.0092,4.087042,3.652664,0.001193091
0.0093,4.107178,3.651368,-0.000360636
0.0094,4.095432,3.652178,0.000360545
0.0095,4.085364,3.653961,0.000915545
0.0096,4.068585,3.654609,0.002025091
0.0097,4.063551,3.653799,0.001387273
0.0098,4.087042,3.652988,0.000860182
0.0099,4.080331,3.653961,0.000582636
0.01,4.070263,3.656229,0.000693545
0.0101,4.060195,3.656716,0.001081909
0.0102,4.060195,3.656392,0.001720273
0.0103,4.087042,3.653961,0.000943273
0.0104,4.083686,3.655419,0.001664636
0.0105,4.078653,3.657526,0.001082
0.0106,4.066907,3.65785,0.001026545
0.0107,4.080331,3.654933,0.001609091
0.0108,4.107178,3.653312,0.000721273
0.0109,4.108856,3.653312,0.001109727
0.011,4.092076,3.655581,0.001470455
0.0111,4.083686,3.654447,0.00172
0.0112,4.102144,3.652502,0.000693545
0.0113,4.123957,3.651692,0.001498182
0.0114,4.108856,3.651854,0.00086
