Timestamp,Force (g),Position (mm),Stimulus
0.000000,0.296821,0.000458,0.002441
0.000100,0.275992,-0.000610,0.003967
0.000200,0.275992,-0.001068,0.003052
0.000300,0.263841,0.000000,0.004578
0.000400,0.279463,0.000000,-0.000305
0.000500,0.293350,0.000000,0.001221
0.000600,0.314179,-0.001831,0.005798
0.000700,0.328066,-0.001678,0.000610
0.000800,0.286407,-0.001373,0.002136
0.000900,0.269049,-0.000305,0.000305
0.001000,0.269049,0.002441,0.000305
0.001100,0.262105,0.002747,0.000305
0.001200,0.286407,-0.000305,0.003967
0.001300,0.295085,-0.001678,-0.001221
0.001400,0.275992,-0.001373,-0.001221
0.001500,0.269049,-0.001526,-0.002441
0.001600,0.270784,0.000458,0.000000
0.001700,0.291614,-0.000610,-0.000305
0.001800,0.319387,-0.000305,0.000916
0.001900,0.302029,-0.001068,0.001221
0.002000,0.291614,-0.000153,-0.001526
0.002100,0.265577,0.001373,0.004272
0.002200,0.263841,0.002899,0.000916
0.002300,0.262105,0.002136,0.004272
0.002400,0.279463,-0.001068,0.004272
0.002500,0.296821,-0.001373,0.003662
0.002600,0.279463,-0.002289,-0.001526
0.002700,0.274256,-0.002136,0.002747
0.002800,0.281199,0.000153,0.003052
0.002900,0.298557,0.001221,0.001831
0.003000,0.302029,0.000000,0.001526
0.003100,0.298557,-0.000610,-0.000610
0.003200,0.281199,-0.000305,-0.002441
0.003300,0.258634,0.000458,0.000916
0.003400,0.249955,0.001831,0.003662
0.003500,0.248219,0.000458,-0.001221
0.003600,0.277728,0.000305,0.001221
0.003700,0.284671,-0.002441,-0.003357
0.003800,0.295085,-0.002289,-0.002136
0.003900,0.284671,-0.001678,0.000000
0.004000,0.295085,-0.000153,0.001221
0.004100,0.281199,0.001831,0.001526
0.004200,0.277728,0.000305,0.000000
0.004300,0.293350,0.000916,0.002441
0.004400,0.282935,0.000610,0.000000
0.004500,0.269049,0.000305,0.004883
0.004600,0.260370,0.000153,0.004578
0.004700,0.265577,0.000763,0.002136
0.004800,0.277728,0.000000,-0.001526
0.004900,0.298557,-0.001984,0.003967
0.005000,0.319387,-0.002441,0.000000
0.005100,0.303764,-0.002441,0.001526
0.005200,0.274256,-0.000763,0.002136
0.005300,0.270784,0.001068,-0.000305
0.005400,0.260370,0.002441,0.000000
0.005500,0.282935,0.001373,0.000610
0.005600,0.288142,-0.000153,0.000916
0.005700,0.272520,-0.001526,-0.002136
0.005800,0.265577,-0.000916,0.002136
0.005900,0.258634,0.000763,-0.003052
0.006000,0.269049,-0.000153,-0.001221
0.006100,0.314179,-0.000916,0.000000
0.006200,0.317651,-0.001984,0.000305
0.006300,0.296821,-0.001068,0.000610
0.006400,0.269049,0.000305,0.003357
0.006500,0.267313,0.002594,0.001526
0.006600,0.269049,0.003510,0.000916
0.006700,0.277728,0.000458,0.007019
0.006800,0.293350,-0.001221,0.003357
0.006900,0.263841,-0.002136,0.002441
0.007000,0.263841,-0.002136,0.000000
0.007100,0.260370,-0.000305,0.002441
0.007200,0.291614,0.000610,0.000000
0.007300,0.307236,-0.001068,0.002136
0.007400,0.315915,-0.001678,0.000305
0.007500,0.289878,-0.001526,-0.002441
0.007600,0.260370,0.000000,0.000916
0.007700,0.256898,0.002899,0.000916
0.007800,0.246483,0.001831,0.000000
0.007900,0.270784,0.000763,0.000916
0.008000,0.282935,-0.002136,0.001221
0.008100,0.282935,-0.001984,-0.005188
0.008200,0.263841,-0.001678,0.000916
0.008300,0.281199,-0.000153,-0.000305
0.008400,0.296821,0.001068,0.001831
0.008500,0.291614,-0.000916,0.002441
0.008600,0.312443,-0.000916,0.003357
0.008700,0.282935,0.000000,0.000916
0.008800,0.272520,0.001221,0.002136
0.008900,0.255162,0.001526,0.005798
0.009000,0.270784,0.001526,0.001526
0.009100,0.272520,0.000153,0.002747
0.009200,0.295085,-0.001678,0.000000
0.009300,0.300293,-0.002899,0.000000
0.009400,0.289878,-0.002441,0.000610
0.009500,0.293350,-0.001221,0.002441
0.009600,0.277728,0.000305,-0.000305
0.009700,0.274256,0.001068,0.000000
0.009800,0.289878,0.000458,0.000305
0.009900,0.296821,0.000916,-0.001831
0.010000,0.262105,-0.000305,0.000000
0.010100,0.260370,-0.000458,0.001526
0.010200,0.258634,0.001068,0.001831
0.010300,0.265577,-0.000153,-0.003967
0.010400,0.300293,-0.001526,0.000916
0.010500,0.307236,-0.002289,-0.000305
0.010600,0.307236,-0.001221,0.000916
0.010700,0.277728,-0.000458,0.004272
0.010800,0.277728,0.001221,0.000916
0.010900,0.269049,0.003052,0.001831
0.011000,0.279463,0.001373,0.003967
0.011100,0.291614,-0.000458,0.004883
0.011200,0.267313,-0.001373,0.001221
