Timestamp,Force (g),Position (mm),Stimulus
0.000000,1.202769,0.003510,0.000610
0.000100,1.224132,0.000916,0.003357
0.000200,1.254041,-0.002899,0.000610
0.000300,1.209178,0.001678,0.000916
0.000400,1.207041,0.001526,-0.000916
0.000500,1.266859,-0.002747,-0.000916
0.000600,1.209178,0.001678,-0.001526
0.000700,1.194223,0.003204,0.000305
0.000800,1.271132,-0.001984,0.001526
0.000900,1.236950,0.000153,0.000000
0.001000,1.179269,0.003052,0.002747
0.001100,1.254041,-0.001831,0.001221
0.001200,1.251905,-0.001068,0.004272
0.001300,1.179269,0.002289,0.002136
0.001400,1.243359,0.000305,0.002441
0.001500,1.273268,-0.000610,0.000916
0.001600,1.181405,0.001984,0.001831
0.001700,1.213450,0.000153,-0.002441
0.001800,1.279677,-0.001221,0.002747
0.001900,1.181405,0.000610,-0.002136
0.002000,1.202769,-0.000305,0.002441
0.002100,1.283950,-0.000763,0.000305
0.002200,1.196360,0.001068,0.001831
0.002300,1.187814,-0.000305,0.001526
0.002400,1.286086,0.000458,0.002136
0.002500,1.228405,0.001221,0.000916
0.002600,1.185678,-0.000610,0.002747
0.002700,1.260450,0.000000,-0.000305
0.002800,1.234814,0.000610,0.000000
0.002900,1.177132,-0.001221,-0.001221
0.003000,1.258314,0.000763,-0.000916
0.003100,1.264723,0.002289,0.002747
0.003200,1.183541,-0.000305,0.000305
0.003300,1.228405,-0.000458,0.002136
0.003400,1.271132,0.001984,0.002747
0.003500,1.185678,-0.000763,0.004272
0.003600,1.213450,-0.001221,0.003052
0.003700,1.271132,0.001678,0.004272
0.003800,1.211314,-0.000153,0.002136
0.003900,1.204905,-0.001526,0.001831
0.004000,1.271132,0.002899,0.001221
0.004100,1.219859,0.001373,0.001526
0.004200,1.202769,-0.003204,-0.003052
0.004300,1.247632,0.001526,-0.000305
0.004400,1.217723,0.001984,-0.002136
0.004500,1.194223,-0.003815,0.000000
0.004600,1.256177,0.001068,0.000610
0.004700,1.234814,0.003967,0.000916
0.004800,1.207041,-0.002899,0.000916
0.004900,1.243359,-0.000458,0.002441
0.005000,1.241223,0.004120,0.000000
0.005100,1.209178,-0.001984,0.003052
0.005200,1.224132,-0.001678,0.000000
0.005300,1.230541,0.003967,0.001221
0.005400,1.226268,-0.001221,0.001831
0.005500,1.230541,-0.002441,0.000000
0.005600,1.226268,0.004425,0.000916
0.005700,1.221996,0.000000,0.003052
0.005800,1.232678,-0.003967,0.001526
0.005900,1.217723,0.003204,0.003662
0.006000,1.211314,0.001678,0.003052
0.006100,1.234814,-0.003967,0.002747
0.006200,1.224132,0.001068,0.003662
0.006300,1.224132,0.003510,0.000610
0.006400,1.251905,-0.002899,0.001831
0.006500,1.245496,0.000000,0.001221
0.006600,1.196360,0.004272,-0.000305
0.006700,1.241223,-0.002747,-0.002747
0.006800,1.234814,-0.001526,-0.001831
0.006900,1.194223,0.004578,-0.002136
0.007000,1.243359,-0.001068,0.000610
0.007100,1.258314,-0.001831,0.000916
0.007200,1.196360,0.003815,0.000610
0.007300,1.224132,-0.000610,0.001221
0.007400,1.262586,-0.002899,0.002441
0.007500,1.192087,0.003204,0.001831
0.007600,1.213450,0.001373,0.003967
0.007700,1.262586,-0.002747,0.001221
0.007800,1.200632,0.001068,0.000916
0.007900,1.192087,0.001678,0.001526
0.008000,1.286086,-0.002289,0.001221
0.008100,1.224132,0.000458,0.001221
0.008200,1.174996,0.001984,0.002441
0.008300,1.262586,-0.001831,0.000305
0.008400,1.239087,-0.000305,0.001831
0.008500,1.170723,0.001678,0.002441
0.008600,1.245496,-0.000458,0.000305
0.008700,1.271132,-0.000610,0.003357
0.008800,1.185678,0.000763,0.000610
0.008900,1.226268,0.000000,0.000000
0.009000,1.283950,-0.000153,0.000305
0.009100,1.185678,0.001373,-0.000305
0.009200,1.198496,0.000458,-0.002747
0.009300,1.292495,0.000000,0.001221
0.009400,1.198496,0.000916,-0.003052
0.009500,1.194223,-0.000763,0.001526
