Timestamp,Force (g),Position (mm),Stimulus
0.000000,1.106988,-0.000763,-0.003052
0.000100,1.090867,-0.000610,0.000000
0.000200,1.072059,0.002136,-0.001831
0.000300,1.070715,0.003510,0.004883
0.000400,1.115049,-0.000305,0.001221
0.000500,1.139230,-0.003204,0.000305
0.000600,1.136543,-0.005035,-0.003662
0.000700,1.109675,-0.003357,0.000610
0.000800,1.106988,0.001373,0.001526
0.000900,1.125796,0.001068,0.007629
0.001000,1.155351,-0.000610,0.003357
0.001100,1.152665,-0.002441,0.001221
0.001200,1.127139,-0.000763,0.000610
0.001300,1.092210,0.003052,-0.001831
0.001400,1.081463,0.005798,0.000916
0.001500,1.102958,0.004425,0.000305
0.001600,1.120422,0.001373,0.000000
0.001700,1.100271,-0.001221,-0.000610
0.001800,1.089523,-0.001068,0.002136
0.001900,1.072059,0.001526,0.001831
0.002000,1.093554,0.000916,0.005188
0.002100,1.136543,-0.001831,0.002747
0.002200,1.145947,-0.004272,0.001526
0.002300,1.137887,-0.004730,0.000000
0.002400,1.109675,-0.001221,0.000610
0.002500,1.116392,0.002899,-0.000305
0.002600,1.133857,0.002441,0.000610
0.002700,1.155351,0.000458,-0.002441
0.002800,1.132513,-0.000916,0.000305
0.002900,1.092210,0.001221,0.002747
0.003000,1.073402,0.005341,0.003052
0.003100,1.068028,0.004730,0.000000
0.003200,1.106988,0.002747,0.001831
0.003300,1.113705,-0.000916,0.000610
0.003400,1.112362,-0.002747,0.005493
0.003500,1.093554,-0.002289,0.003357
0.003600,1.093554,0.000916,0.002136
0.003700,1.112362,0.000458,-0.003052
0.003800,1.145947,-0.002136,-0.001526
0.003900,1.158038,-0.004120,-0.004272
0.004000,1.137887,-0.003815,0.003052
0.004100,1.109675,0.000916,0.000916
0.004200,1.098927,0.003357,0.003052
0.004300,1.123109,0.004425,0.001221
0.004400,1.131170,0.001221,0.000916
0.004500,1.116392,0.000000,0.002441
0.004600,1.088180,0.001831,0.003357
0.004700,1.073402,0.004883,0.001526
0.004800,1.076089,0.003815,0.000610
0.004900,1.115049,0.000000,0.000305
0.005000,1.125796,-0.003967,-0.002747
0.005100,1.113705,-0.004883,0.000000
0.005200,1.096240,-0.002136,0.000000
0.005300,1.100271,0.000610,0.000000
0.005400,1.127139,0.000763,0.002441
0.005500,1.154008,-0.001678,0.002441
0.005600,1.156695,-0.002594,0.002136
0.005700,1.131170,-0.000610,0.004578
0.005800,1.096240,0.003052,0.000000
0.005900,1.089523,0.005188,0.002441
0.006000,1.105644,0.004425,0.002441
0.006100,1.120422,0.001373,0.001831
0.006200,1.104301,-0.001373,-0.001831
0.006300,1.082806,-0.000458,-0.000305
0.006400,1.059968,0.001984,-0.003052
0.006500,1.076089,0.002747,0.004272
0.006600,1.117735,-0.001373,0.002136
0.006700,1.145947,-0.003662,0.002441
0.006800,1.123109,-0.005035,0.000000
0.006900,1.108331,-0.001984,0.000305
0.007000,1.113705,0.001678,0.000305
0.007100,1.132513,0.000610,0.005493
0.007200,1.154008,-0.000763,0.002136
0.007300,1.141917,-0.002441,0.002136
0.007400,1.113705,0.000000,0.000305
0.007500,1.078776,0.004120,-0.001831
0.007600,1.072059,0.006104,0.000000
0.007700,1.106988,0.003510,0.000916
0.007800,1.119079,0.000458,0.000610
0.007900,1.098927,-0.001984,0.002747
0.008000,1.080119,-0.001221,0.001831
0.008100,1.080119,0.001526,0.002441
0.008200,1.100271,0.000305,0.003357
0.008300,1.140574,-0.002747,0.002441
0.008400,1.148634,-0.005035,0.000000
0.008500,1.135200,-0.004730,0.000916
0.008600,1.101614,0.000153,-0.000610
0.008700,1.109675,0.003052,0.000610
0.008800,1.140574,0.002136,0.000610
0.008900,1.147291,0.000153,-0.001526
0.009000,1.121766,-0.000763,0.002441
0.009100,1.085493,0.002136,0.001221
0.009200,1.068028,0.006256,0.003662
0.009300,1.072059,0.004425,0.002441
0.009400,1.119079,0.001068,0.003357
0.009500,1.109675,-0.002899,-0.000916
0.009600,1.096240,-0.003510,0.002747
0.009700,1.081463,-0.001068,-0.000610
0.009800,1.093554,0.001373,0.002136
0.009900,1.123109,-0.000763,-0.002747
0.010000,1.156695,-0.003510,-0.000916
0.010100,1.148634,-0.004272,-0.003052
0.010200,1.125796,-0.002441,0.003357
0.010300,1.105644,0.002441,0.002441
0.010400,1.105644,0.003510,0.006714
0.010500,1.131170,0.002899,0.002136
0.010600,1.125796,0.000153,0.000305
0.010700,1.102958,0.000000,0.000000
0.010800,1.072059,0.003052,0.000000
0.010900,1.066685,0.005341,0.000916
0.011000,1.090867,0.002747,0.001831
0.011100,1.121766,-0.001221,-0.000916
0.011200,1.120422,-0.004425,-0.001831
0.011300,1.100271,-0.003357,0.000000
0.011400,1.093554,0.000000,0.001831
0.011500,1.109675,0.000763,0.003662
0.011600,1.149978,-0.000610,0.003052
