Timestamp,Force (g),Position (mm),Stimulus
0,2.74859434275963,-0.002675,0.005104
0.0001,2.73685988244037,-0.004944,0.001214
0.0002,2.73015743176881,-0.002027,-0.002351
0.0003,2.74356750475596,-0.002351,0.000890
0.0004,2.73015743176881,-0.004944,0.002835
0.0005,2.71507174611376,-0.000730,0.001214
0.0006,2.7251254221211,0.002187,0.004780
0.0007,2.73853549510826,-0.001379,-0.000730
0.0008,2.71842297144954,0.000890,-0.001379
0.0009,2.72848181910092,0.001538,-0.001703
0.001,2.74691873009174,-0.002999,-0.003323
0.0011,2.72848181910092,-0.001703,0.006400
0.0012,2.73853549510826,-0.001703,0.000242
0.0013,2.74859434275963,-0.003972,0.003483
0.0014,2.73518426977248,-0.004296,0.002187
0.0015,2.72848181910092,-0.001703,-0.004620
0.0016,2.7318330444367,-0.002675,0.002511
0.0017,2.72848181910092,-0.003972,0.003159
0.0018,2.71842297144954,0.000242,-0.000406
0.0019,2.7251254221211,0.001538,0.006076
0.002,2.74356750475596,-0.001379,-0.001055
0.0021,2.72177419678532,0.001214,-0.001055
0.0022,2.7318330444367,0.000890,-0.001379
0.0023,2.74859434275963,-0.002999,-0.003323
0.0024,2.73015743176881,-0.002027,0.006400
0.0025,2.74356750475596,-0.001055,-0.000730
0.0026,2.75026995542752,-0.004296,0.002835
0.0027,2.73853549510826,-0.004296,0.003483
0.0028,2.73015743176881,-0.001379,-0.004944
0.0029,2.73518426977248,-0.002675,0.003159
0.003,2.73350865710459,-0.003648,0.003159
0.0031,2.71842297144954,0.000890,-0.003972
0.0032,2.7318330444367,-0.000082,0.005752
0.0033,2.74189189208807,-0.001379,-0.001703
0.0034,2.7251254221211,0.001863,0.000242
0.0035,2.74189189208807,0.001863,0.000566
0.0036,2.75362635240734,-0.003648,-0.001703
0.0037,2.73853549510826,-0.002027,0.006400
0.0038,2.74356750475596,-0.001703,-0.001379
0.0039,2.74691873009174,-0.004296,0.001538
0.004,2.73685988244037,-0.003648,0.003483
0.0041,2.73015743176881,-0.001055,-0.003972
0.0042,2.73685988244037,-0.002351,0.004131
0.0043,2.72848181910092,-0.002351,0.002511
0.0044,2.71507174611376,0.001863,-0.001379
0.0045,2.73853549510826,-0.000730,0.003807
0.0046,2.73350865710459,-0.001703,-0.002675
0.0047,2.72680620643303,0.001538,0.002511
0.0048,2.74859434275963,0.000566,0.002835
0.0049,2.74859434275963,-0.004296,0.000242
0.005,2.73350865710459,-0.002351,0.004455
0.0051,2.74859434275963,-0.002351,-0.001055
0.0052,2.75194556809541,-0.004620,-0.000406
0.0053,2.72848181910092,-0.003323,0.002835
0.0054,2.72680620643303,-0.000730,-0.001703
0.0055,2.7318330444367,-0.002027,0.006076
0.0056,2.72680620643303,-0.001703,0.002187
0.0057,2.72009858411743,0.003159,-0.002999
0.0058,2.74524311742385,-0.001703,0.001214
0.0059,2.73015743176881,-0.001379,-0.003323
0.006,2.73015743176881,0.001214,0.002835
0.0061,2.75194556809541,-0.000406,0.004131
0.0062,2.74524311742385,-0.003972,0.002187
0.0063,2.73350865710459,-0.002351,0.003159
0.0064,2.74524311742385,-0.002351,-0.001055
0.0065,2.75026995542752,-0.004944,-0.001379
0.0066,2.72177419678532,-0.002675,0.003159
0.0067,2.7251254221211,-0.000406,-0.000406
0.0068,2.7318330444367,-0.002027,0.006076
0.0069,2.72009858411743,-0.001055,0.000890
0.007,2.72009858411743,0.003159,-0.003323
0.0071,2.74356750475596,-0.002027,-0.000406
0.0072,2.72848181910092,-0.001703,-0.002351
0.0073,2.73350865710459,0.000890,0.002187
0.0074,2.74859434275963,-0.002351,0.004780
0.0075,2.74189189208807,-0.004296,0.003807
0.0076,2.72848181910092,-0.002027,0.000566
0.0077,2.74356750475596,-0.002351,-0.000406
0.0078,2.74356750475596,-0.004620,-0.001055
0.0079,2.71507174611376,-0.001703,0.001863
0.008,2.72344980945321,0.000890,0.002511
0.0081,2.73015743176881,-0.001703,0.003159
0.0082,2.72009858411743,-0.000082,0.001214
0.0083,2.72177419678532,0.003483,-0.001379
0.0084,2.74021627942018,-0.002675,-0.002027
0.0085,2.73015743176881,-0.001703,0.000890
0.0086,2.73853549510826,0.000566,-0.001055
0.0087,2.75026995542752,-0.003972,0.003483
0.0088,2.73015743176881,-0.004296,0.004455
0.0089,2.72680620643303,-0.002027,-0.002351
0.009,2.74021627942018,-0.002675,0.001863
0.0091,2.72344980945321,-0.003972,-0.000082
0.0092,2.71507174611376,-0.000406,0.000566
0.0093,2.72009858411743,0.002511,0.003483
0.0094,2.73350865710459,-0.001703,0.000890
0.0095,2.72344980945321,0.000566,0.001863
0.0096,2.72680620643303,0.003159,-0.000082
0.0097,2.74021627942018,-0.002027,-0.001379
0.0098,2.7251254221211,-0.002027,0.002835
0.0099,2.73685988244037,-0.000082,-0.001703
0.01,2.75026995542752,-0.004296,0.002835
0.0101,2.7318330444367,-0.003648,0.003807
0.0102,2.72344980945321,-0.002027,-0.002675
0.0103,2.73685988244037,-0.002351,0.003483
0.0104,2.72009858411743,-0.003323,0.002511
0.0105,2.71339613344587,-0.000082,-0.000406
0.0106,2.7251254221211,0.002511,0.002835
0.0107,2.73853549510826,-0.001379,-0.002351
0.0108,2.72177419678532,0.000890,0.000242
0.0109,2.72680620643303,0.002511,0.001214
0.011,2.74691873009174,-0.001703,-0.001055
0.0111,2.73015743176881,-0.001379,0.005104
0.0112,2.73853549510826,-0.000730,-0.002027
