Timestamp,Force (g),Position (mm),Stimulus
0.000000,1.168810,0.000000,0.003357
0.000100,1.149669,0.005798,0.001526
0.000200,1.142491,0.001984,0.003357
0.000300,1.149669,0.003815,-0.002136
0.000400,1.130528,0.001068,0.001221
0.000500,1.159240,0.001068,0.000916
0.000600,1.130528,0.001526,0.003052
0.000700,1.158043,-0.003052,0.003052
0.000800,1.152062,0.000763,0.002441
0.000900,1.161632,-0.004120,-0.002136
0.001000,1.175988,-0.000916,0.000916
0.001100,1.171203,-0.003204,-0.002441
0.001200,1.195129,-0.001068,0.001526
0.001300,1.162828,-0.000305,0.003967
0.001400,1.191540,-0.000916,0.001831
0.001500,1.162828,0.003204,0.002747
0.001600,1.168810,0.000000,0.000916
0.001700,1.146080,0.004272,-0.001221
0.001800,1.137706,0.000916,0.000610
0.001900,1.150865,0.004272,0.003052
0.002000,1.120957,0.000916,-0.000610
0.002100,1.162828,0.000305,0.003662
0.002200,1.131724,0.000153,0.000000
0.002300,1.161632,-0.001984,0.002747
0.002400,1.150865,0.000000,0.000305
0.002500,1.168810,-0.003357,0.001831
0.002600,1.171203,-0.000153,-0.002441
0.002700,1.166417,-0.003510,0.002441
0.002800,1.201111,-0.000458,0.000000
0.002900,1.165221,-0.001526,0.002747
0.003000,1.196326,-0.000610,0.002136
0.003100,1.162828,0.002136,0.002441
0.003200,1.183166,0.000000,0.002747
0.003300,1.154454,0.005188,0.001221
0.003400,1.150865,0.000458,0.000916
0.003500,1.148473,0.004883,0.001221
0.003600,1.132920,0.001984,0.000000
0.003700,1.149669,0.002289,-0.000916
0.003800,1.126939,0.001068,0.003967
0.003900,1.156847,-0.001526,-0.000916
0.004000,1.135313,0.000458,0.005188
0.004100,1.161632,-0.004272,0.001526
0.004200,1.160436,0.000000,0.000000
0.004300,1.162828,-0.004578,-0.003052
0.004400,1.181970,-0.001373,0.001526
0.004500,1.171203,-0.002747,-0.000610
0.004600,1.199915,-0.001526,0.005493
0.004700,1.167614,0.000458,0.002441
0.004800,1.184362,-0.000610,0.001526
0.004900,1.166417,0.004272,0.000916
0.005000,1.165221,0.000610,0.000000
0.005100,1.155650,0.004883,0.001526
0.005200,1.131724,0.002289,0.002441
0.005300,1.160436,0.003815,0.002747
0.005400,1.119761,0.001526,-0.000610
0.005500,1.161632,-0.000153,0.001831
0.005600,1.130528,0.001221,-0.000916
0.005700,1.158043,-0.003052,0.005493
0.005800,1.154454,0.000000,0.002136
0.005900,1.166417,-0.003662,0.001831
0.006000,1.179577,-0.000763,-0.001526
0.006100,1.164025,-0.003052,-0.000305
0.006200,1.196326,-0.001068,-0.001831
0.006300,1.168810,0.000305,0.005188
0.006400,1.189148,-0.000916,0.001526
0.006500,1.156847,0.002594,0.005188
0.006600,1.170006,0.000610,0.001831
0.006700,1.154454,0.004578,-0.001831
0.006800,1.137706,0.000458,-0.000610
0.006900,1.160436,0.003815,0.001526
0.007000,1.126939,0.001526,0.001831
0.007100,1.159240,0.000458,0.004578
0.007200,1.135313,0.000458,0.002441
0.007300,1.167614,-0.003052,-0.000916
0.007400,1.147276,0.000000,0.000916
0.007500,1.167614,-0.004730,-0.000305
0.007600,1.175988,0.000153,0.003052
0.007700,1.170006,-0.003357,0.000916
0.007800,1.193933,-0.001068,0.002136
0.007900,1.173595,-0.001221,-0.001221
0.008000,1.201111,-0.000763,0.000000
0.008100,1.164025,0.002899,0.000305
0.008200,1.171203,-0.000153,0.006104
0.008300,1.159240,0.005646,0.002441
0.008400,1.149669,0.001373,0.000000
0.008500,1.150865,0.004272,-0.001526
0.008600,1.134117,0.001984,-0.000916
0.008700,1.154454,0.001678,0.000610
0.008800,1.125742,0.001526,0.006104
0.008900,1.160436,-0.002289,0.002747
0.009000,1.142491,0.000000,0.001526
0.009100,1.164025,-0.004272,0.000000
0.009200,1.162828,-0.000916,-0.002441
0.009300,1.172399,-0.004120,0.001221
0.009400,1.192737,-0.001068,0.001831
0.009500,1.166417,-0.001984,0.002441
0.009600,1.201111,-0.000916,0.001526
0.009700,1.173595,0.001526,0.001221
0.009800,1.187951,-0.000153,-0.001526
0.009900,1.155650,0.003967,0.003662
