Timestamp,Force (g),Position (mm),Stimulus
0.000000,2.641406,0.001373,0.000916
0.000100,2.689258,0.000000,0.000000
0.000200,2.711589,-0.003815,0.000610
0.000300,2.730729,-0.003967,0.003357
0.000400,2.695638,-0.002899,0.004883
0.000500,2.686068,0.000610,0.001221
0.000600,2.694043,0.002441,-0.000916
0.000700,2.727539,0.001221,0.000000
0.000800,2.721159,-0.000610,-0.003052
0.000900,2.682878,-0.000610,0.002136
0.001000,2.641406,0.003662,0.000610
0.001100,2.631836,0.005798,0.001526
0.001200,2.655762,0.004272,0.000000
0.001300,2.686068,-0.000153,0.002441
0.001400,2.694043,-0.003052,0.001831
0.001500,2.670117,-0.002899,0.005798
0.001600,2.660547,-0.000763,0.000610
0.001700,2.678092,0.001221,0.002136
0.001800,2.716374,-0.001373,0.000000
0.001900,2.738704,-0.003815,-0.000610
0.002000,2.724349,-0.004272,-0.000916
0.002100,2.695638,-0.000153,0.000305
0.002200,2.662142,0.003662,-0.001831
0.002300,2.679687,0.004578,0.004272
0.002400,2.687663,0.002899,0.002747
0.002500,2.703613,0.000610,0.004272
0.002600,2.652572,0.000305,0.002136
0.002700,2.639811,0.002441,0.001526
0.002800,2.643001,0.003510,0.000000
0.002900,2.681283,0.000458,0.003967
0.003000,2.716374,-0.003967,0.000000
0.003100,2.705208,-0.004883,0.001526
0.003200,2.679687,-0.003052,-0.003052
0.003300,2.668522,0.000000,-0.001221
0.003400,2.705208,0.001526,0.000000
0.003500,2.735514,-0.000458,0.002747
0.003600,2.733919,-0.001831,0.002136
0.003700,2.700423,-0.000916,0.007324
0.003800,2.665332,0.002899,0.001221
0.003900,2.654167,0.006256,0.001831
0.004000,2.662142,0.003815,0.000305
0.004100,2.702018,0.001068,0.001526
0.004200,2.674902,-0.001526,0.000610
0.004300,2.655762,-0.001526,0.001526
0.004400,2.641406,0.000305,-0.002136
0.004500,2.658952,0.001678,0.002441
0.004600,2.705208,-0.001373,-0.000610
0.004700,2.730729,-0.004425,-0.000305
0.004800,2.719564,-0.004578,0.000610
0.004900,2.695638,-0.001831,0.002747
0.005000,2.684473,0.002747,0.003357
0.005100,2.690853,0.002441,0.005798
0.005200,2.725944,0.001526,0.003052
0.005300,2.709994,-0.000610,-0.000610
0.005400,2.670117,-0.000305,-0.000305
0.005500,2.646191,0.003662,-0.000305
0.005600,2.633431,0.005951,0.002136
0.005700,2.666927,0.002594,0.001221
0.005800,2.698828,-0.001373,-0.001221
0.005900,2.692448,-0.004578,-0.001831
0.006000,2.673307,-0.003357,0.001526
0.006100,2.662142,0.000000,0.002136
0.006200,2.686068,0.000458,0.007019
0.006300,2.732324,-0.001221,0.001526
0.006400,2.733919,-0.003815,0.000916
0.006500,2.721159,-0.002899,0.001526
0.006600,2.689258,0.000763,0.001221
0.006700,2.678092,0.004578,0.000000
0.006800,2.676497,0.004272,0.001831
0.006900,2.706803,0.002594,-0.001221
0.007000,2.689258,0.000153,-0.001221
0.007100,2.652572,-0.000305,0.000000
0.007200,2.641406,0.002441,0.001221
0.007300,2.636621,0.002136,0.000000
0.007400,2.682878,0.000610,0.002747
0.007500,2.709994,-0.003815,0.001526
0.007600,2.725944,-0.003967,0.004578
0.007700,2.695638,-0.003357,0.003357
0.007800,2.682878,0.000153,0.001221
0.007900,2.695638,0.002441,-0.000916
0.008000,2.730729,0.001526,0.000916
0.008100,2.732324,-0.000916,-0.001221
0.008200,2.700423,-0.001373,0.003052
0.008300,2.657357,0.002594,0.000000
0.008400,2.635026,0.005646,0.000000
0.008500,2.649381,0.005188,-0.000916
0.008600,2.686068,0.001068,0.002136
0.008700,2.694043,-0.001831,0.001831
0.008800,2.663737,-0.002441,0.007324
0.008900,2.655762,-0.000763,0.001221
0.009000,2.666927,0.001526,0.003052
0.009100,2.706803,-0.000916,-0.000305
0.009200,2.737109,-0.003815,0.000916
0.009300,2.735514,-0.004730,-0.000916
0.009400,2.698828,-0.001984,0.000305
0.009500,2.671712,0.002441,-0.001831
0.009600,2.673307,0.004730,0.004578
0.009700,2.698828,0.003204,0.001831
0.009800,2.706803,0.000916,0.002136
0.009900,2.668522,0.000000,0.000000
0.010000,2.644596,0.001678,0.001221
0.010100,2.636621,0.004272,0.001526
0.010200,2.657357,0.001678,0.006714
0.010300,2.705208,-0.002136,0.003662
0.010400,2.703613,-0.004730,0.001526
0.010500,2.690853,-0.004730,-0.003662
0.010600,2.665332,-0.001068,-0.001831
0.010700,2.684473,0.001984,0.000000
0.010800,2.724349,0.000153,0.001831
0.010900,2.740299,-0.001526,0.000305
0.011000,2.717969,-0.001678,0.003052
0.011100,2.670117,0.001526,0.002747
0.011200,2.647786,0.005798,0.002441
0.011300,2.652572,0.004883,0.003052
0.011400,2.694043,0.002747,0.002441
0.011500,2.682878,-0.000610,0.000610
0.011600,2.665332,-0.002136,0.003662
0.011700,2.641406,-0.000153,0.000000
0.011800,2.654167,0.001678,0.000610
0.011900,2.687663,-0.000305,-0.001831
0.012000,2.724349,-0.003357,-0.002441
0.012100,2.732324,-0.004883,-0.002747
0.012200,2.705208,-0.003815,0.003052
0.012300,2.681283,0.001068,0.002441
