Timestamp,Force (g),Position (mm),Stimulus
0,1.211049,3.653961,0.001720091
0.0001,1.232862,3.65234,0.001220727
0.0002,1.224472,3.65234,0.001303727
0.0003,1.239574,3.650557,0.001969818
0.0004,1.212727,3.654123,0.000887818
0.0005,1.204337,3.653799,0.001609091
0.0006,1.252997,3.649423,8.31818E-05
0.0007,1.224472,3.653312,0
0.0008,1.195947,3.654447,-2.77273E-05
0.0009,1.244607,3.65153,0.000998818
0.001,1.231184,3.652502,0.000693636
0.0011,1.224472,3.652502,0.001359455
0.0012,1.231184,3.652178,0.001442636
0.0013,1.214404,3.654447,0.000554909
0.0014,1.239574,3.650233,0.000638091
0.0015,1.241252,3.650557,0.001914364
0.0016,1.192591,3.656067,0.001803182
0.0017,1.216082,3.652178,0.002275
0.0018,1.254675,3.650071,0.001054273
0.0019,1.212727,3.653475,0.000222
0.002,1.219438,3.652502,0.001387091
0.0021,1.229506,3.652502,0.000943273
0.0022,1.224472,3.65234,0.001498091
0.0023,1.249641,3.650719,0.000582545
0.0024,1.211049,3.654123,0.001775455
0.0025,1.202659,3.654447,0.002025273
0.0026,1.263065,3.649261,0.001803273
0.0027,1.231184,3.652664,0.000499364
0.0028,1.192591,3.654123,-0.000249636
0.0029,1.236218,3.650882,-0.000249818
0.003,1.232862,3.653799,0.002219455
0.0031,1.219438,3.652502,0.001303909
0.0032,1.23454,3.651692,0.000804636
0.0033,1.212727,3.654609,0.000388364
0.0034,1.229506,3.650882,0.000638
0.0035,1.247963,3.650395,0.002275
0.0036,1.199303,3.655905,0.001969818
0.0037,1.211049,3.652988,0.001858727
0.0038,1.259709,3.649099,0.001525909
0.0039,1.216082,3.652826,0.000277545
0.004,1.209371,3.652664,0.001276182
0.0041,1.23454,3.652016,0.001914364
0.0042,1.222794,3.652988,0.000832273
0.0043,1.239574,3.650882,0.001442727
0.0044,1.222794,3.65315,-2.76364E-05
0.0045,1.199303,3.655419,0.001359273
0.0046,1.249641,3.649747,0.001498182
0.0047,1.241252,3.65153,0.001859
0.0048,1.192591,3.654933,0.001193
0.0049,1.232862,3.651368,0.001082
0.005,1.236218,3.650233,0.000582636
0.0051,1.21776,3.652664,0.002080727
0.0052,1.22615,3.651692,0.000998818
0.0053,1.216082,3.654447,0.000721364
0.0054,1.214404,3.652502,0.000887727
0.0055,1.247963,3.649747,0.000915455
0.0056,1.214404,3.654771,0.002080636
0.0057,1.200981,3.653799,0.001387091
0.0058,1.252997,3.649099,0.000610273
0.0059,1.224472,3.653312,0.001331636
0.006,1.204337,3.653475,0.002469182
0.0061,1.242929,3.651854,0.000749091
0.0062,1.224472,3.65234,0.002385818
0.0063,1.229506,3.650557,0.000471727
0.0064,1.224472,3.652178,0.000527
0.0065,1.192591,3.656716,0.002053
0.0066,1.22615,3.650719,0.000832455
0.0067,1.254675,3.650071,0.000499455
0.0068,1.199303,3.654609,0.001414909
0.0069,1.21776,3.652016,0.000610273
0.007,1.242929,3.650557,0.00086
0.0071,1.21776,3.65315,0.001553727
0.0072,1.22615,3.651692,0.000998818
0.0073,1.222794,3.653799,0.001276182
0.0074,1.209371,3.652664,0.001442636
0.0075,1.258031,3.649261,0.000971091
0.0076,1.214404,3.653961,0.001442545
0.0077,1.194269,3.655257,0.000860182
0.0078,1.247963,3.649585,0.000305182
0.0079,1.237896,3.653636,0.001415
0.008,1.202659,3.653799,0.001470455
0.0081,1.232862,3.651368,0.002607909
0.0082,1.227828,3.653312,0.000860091
0.0083,1.22615,3.651043,0.000388455
0.0084,1.231184,3.651368,0.000832273
0.0085,1.200981,3.656067,0.001248455
0.0086,1.219438,3.65153,0.002219636
0.0087,1.254675,3.649261,0.001442545
0.0088,1.200981,3.654285,0.001442545
0.0089,1.209371,3.653312,0.000638091
0.009,1.242929,3.650719,0.002219364
0.0091,1.227828,3.652826,0.000887909
0.0092,1.227828,3.651692,0.001193091
0.0093,1.214404,3.653312,-0.000360636
0.0094,1.216082,3.653799,0.000360545
0.0095,1.259709,3.649909,0.000915545
0.0096,1.224472,3.652988,0.002025091
0.0097,1.194269,3.654933,0.001387273
0.0098,1.239574,3.650395,0.000860182
0.0099,1.237896,3.652178,0.000582636
0.01,1.207693,3.653636,0.000693545
0.0101,1.229506,3.652502,0.001081909
0.0102,1.22615,3.653312,0.001720273
0.0103,1.229506,3.650882,0.000943273
0.0104,1.23454,3.651043,0.001664636
0.0105,1.199303,3.655581,0.001082
0.0106,1.216082,3.652664,0.001026545
0.0107,1.256353,3.649423,0.001609091
0.0108,1.212727,3.653636,0.000721273
0.0109,1.209371,3.653475,0.001109727
0.011,1.242929,3.65153,0.001470455
0.0111,1.227828,3.65234,0.00172
0.0112,1.231184,3.651368,0.000693545
0.0113,1.219438,3.653636,0.001498182
0.0114,1.207693,3.654609,0.00086
0.0115,1.256353,3.649423,0.001192909
0.0116,1.232862,3.652016,0.001193091
0.0117,1.190913,3.654933,0.001220727
0.0118,1.236218,3.650882,0.001969727
0.0119,1.242929,3.650719,0.001109727
0.012,1.207693,3.653799,0.000971091
0.0121,1.231184,3.652178,2.78182E-05
0.0122,1.229506,3.653961,0.000388545
0.0123,1.216082,3.651854,0.000471636
0.0124,1.247963,3.650719,0.002053091
0.0125,1.207693,3.655419,0.001276182
0.0126,1.211049,3.653475,0.001664636
0.0127,1.259709,3.648288,0.001165273
0.0128,1.21776,3.654285,0.001081818
0.0129,1.199303,3.654123,0.000693545
0.013,1.247963,3.650882,0.001359364
0.0131,1.231184,3.652988,0.001276182
