Timestamp,Force (g),Position (mm),Stimulus
0,2.147341,3.669843,0.001720091
0.0001,2.147341,3.669843,0.001220727
0.0002,2.143985,3.668871,0.001303727
0.0003,2.118815,3.670977,0.001969818
0.0004,2.138951,3.670005,0.000887818
0.0005,2.135595,3.669519,0.001609091
0.0006,2.154052,3.669033,8.31818E-05
0.0007,2.160764,3.666926,0
0.0008,2.147341,3.668709,-2.77273E-05
0.0009,2.169154,3.666926,0.000998818
0.001,2.145663,3.668222,0.000693636
0.0011,2.140629,3.669357,0.001359455
0.0012,2.138951,3.669033,0.001442636
0.0013,2.120493,3.671464,0.000554909
0.0014,2.142307,3.669033,0.000638091
0.0015,2.132239,3.669843,0.001914364
0.0016,2.160764,3.668384,0.001803182
0.0017,2.157408,3.666602,0.002275
0.0018,2.152374,3.667898,0.001054273
0.0019,2.162442,3.666926,0.000222
0.002,2.142307,3.669195,0.001387091
0.0021,2.150696,3.669357,0.000943273
0.0022,2.130561,3.669519,0.001498091
0.0023,2.127205,3.671626,0.000582545
0.0024,2.149018,3.669033,0.001775455
0.0025,2.135595,3.671139,0.002025273
0.0026,2.165798,3.66806,0.001803273
0.0027,2.157408,3.667574,0.000499364
0.0028,2.16412,3.667736,-0.000249636
0.0029,2.165798,3.666602,-0.000249818
0.003,2.150696,3.669195,0.002219455
0.0031,2.154052,3.668871,0.001303909
0.0032,2.132239,3.670329,0.000804636
0.0033,2.132239,3.670329,0.000388364
0.0034,2.145663,3.669033,0.000638
0.0035,2.137273,3.669843,0.002275
0.0036,2.165798,3.66644,0.001969818
0.0037,2.152374,3.667736,0.001858727
0.0038,2.160764,3.667898,0.001525909
0.0039,2.162442,3.667088,0.000277545
0.004,2.133917,3.669681,0.001276182
0.0041,2.147341,3.668384,0.001914364
0.0042,2.127205,3.671139,0.000832273
0.0043,2.142307,3.670005,0.001442727
0.0044,2.145663,3.669195,-2.76364E-05
0.0045,2.140629,3.669681,0.001359273
0.0046,2.165798,3.666602,0.001498182
0.0047,2.15573,3.668384,0.001859
0.0048,2.169154,3.666602,0.001193
0.0049,2.162442,3.66806,0.001082
0.005,2.140629,3.670005,0.000582636
0.0051,2.149018,3.668709,0.002080727
0.0052,2.123849,3.671139,0.000998818
0.0053,2.145663,3.669843,0.000721364
0.0054,2.145663,3.669195,0.000887727
0.0055,2.159086,3.668871,0.000915455
0.0056,2.169154,3.66644,0.002080636
0.0057,2.147341,3.668546,0.001387091
0.0058,2.174187,3.666764,0.000610273
0.0059,2.150696,3.667898,0.001331636
0.006,2.152374,3.669681,0.002469182
0.0061,2.142307,3.668384,0.000749091
0.0062,2.130561,3.671302,0.002385818
0.0063,2.147341,3.668546,0.000471727
0.0064,2.140629,3.669843,0.000527
0.0065,2.160764,3.668871,0.002053
0.0066,2.165798,3.665629,0.000832455
0.0067,2.157408,3.66806,0.000499455
0.0068,2.167476,3.666764,0.001414909
0.0069,2.147341,3.669195,0.000610273
0.007,2.145663,3.669519,0.00086
0.0071,2.133917,3.669033,0.001553727
0.0072,2.122171,3.671626,0.000998818
0.0073,2.150696,3.668709,0.001276182
0.0074,2.138951,3.671139,0.001442636
0.0075,2.157408,3.668222,0.000971091
0.0076,2.157408,3.667412,0.001442545
0.0077,2.160764,3.66806,0.000860182
0.0078,2.162442,3.66644,0.000305182
0.0079,2.150696,3.669357,0.001415
0.008,2.137273,3.669357,0.001470455
0.0081,2.133917,3.670815,0.002607909
0.0082,2.123849,3.670815,0.000860091
0.0083,2.142307,3.669195,0.000388455
0.0084,2.133917,3.670005,0.000832273
0.0085,2.15573,3.667088,0.001248455
0.0086,2.15573,3.667736,0.002219636
0.0087,2.152374,3.66806,0.001442545
0.0088,2.167476,3.66644,0.001442545
0.0089,2.133917,3.669519,0.000638091
0.009,2.137273,3.668871,0.002219364
0.0091,2.123849,3.670005,0.000887909
0.0092,2.132239,3.670815,0.001193091
0.0093,2.135595,3.668546,-0.000360636
0.0094,2.128883,3.670329,0.000360545
0.0095,2.154052,3.667736,0.000915545
0.0096,2.149018,3.66725,0.002025091
