Timestamp,Force (g),Position (mm),Stimulus
0,3.476271,3.672436,0.001720091
0.0001,3.491373,3.669843,0.001220727
0.0002,3.524931,3.66644,0.001303727
0.0003,3.511508,3.666926,0.001969818
0.0004,3.469559,3.670167,0.000887818
0.0005,3.491373,3.670491,0.001609091
0.0006,3.504796,3.667574,8.31818E-05
0.0007,3.499762,3.667736,0
0.0008,3.508152,3.667412,-2.77273E-05
0.0009,3.494728,3.667898,0.000998818
0.001,3.472915,3.671139,0.000693636
0.0011,3.489695,3.669843,0.001359455
0.0012,3.51822,3.666116,0.001442636
0.0013,3.508152,3.66644,0.000554909
0.0014,3.489695,3.669681,0.000638091
0.0015,3.491373,3.668709,0.001914364
0.0016,3.49305,3.669357,0.001803182
0.0017,3.489695,3.668222,0.002275
0.0018,3.526609,3.666278,0.001054273
0.0019,3.521576,3.667574,0.000222
0.002,3.476271,3.670653,0.001387091
0.0021,3.49305,3.669843,0.000943273
0.0022,3.50983,3.667088,0.001498091
0.0023,3.499762,3.66806,0.000582545
0.0024,3.508152,3.668222,0.001775455
0.0025,3.498084,3.66806,0.002025273
0.0026,3.481305,3.670329,0.001803273
0.0027,3.496406,3.670977,0.000499364
0.0028,3.523253,3.665791,-0.000249636
0.0029,3.504796,3.667574,-0.000249818
0.003,3.482983,3.670005,0.002219455
0.0031,3.50144,3.669519,0.001303909
0.0032,3.494728,3.669519,0.000804636
0.0033,3.499762,3.668871,0.000388364
0.0034,3.513186,3.667088,0.000638
0.0035,3.50144,3.667898,0.002275
0.0036,3.476271,3.671302,0.001969818
0.0037,3.49305,3.669195,0.001858727
0.0038,3.514864,3.666926,0.001525909
0.0039,3.498084,3.667574,0.000277545
0.004,3.506474,3.668546,0.001276182
0.0041,3.496406,3.668546,0.001914364
0.0042,3.477949,3.670167,0.000832273
0.0043,3.50144,3.669357,0.001442727
0.0044,3.51822,3.666278,-2.76364E-05
0.0045,3.508152,3.667736,0.001359273
0.0046,3.481305,3.670491,0.001498182
0.0047,3.486339,3.669195,0.001859
0.0048,3.49305,3.669357,0.001193
0.0049,3.499762,3.668546,0.001082
0.005,3.51822,3.666764,0.000582636
0.0051,3.494728,3.668222,0.002080727
0.0052,3.466203,3.670329,0.000998818
0.0053,3.494728,3.670005,0.000721364
0.0054,3.513186,3.666764,0.000887727
0.0055,3.506474,3.667412,0.000915455
0.0056,3.503118,3.668546,0.002080636
0.0057,3.491373,3.668546,0.001387091
0.0058,3.472915,3.671139,0.000610273
0.0059,3.49305,3.668871,0.001331636
0.006,3.524931,3.665953,0.002469182
0.0061,3.498084,3.66806,0.000749091
0.0062,3.474593,3.670167,0.002385818
0.0063,3.488017,3.669681,0.000471727
0.0064,3.499762,3.668384,0.000527
0.0065,3.496406,3.667736,0.002053
0.0066,3.514864,3.666926,0.000832455
0.0067,3.491373,3.668222,0.000499455
0.0068,3.469559,3.671139,0.001414909
0.0069,3.491373,3.669519,0.000610273
0.007,3.508152,3.665953,0.00086
0.0071,3.499762,3.66806,0.001553727
0.0072,3.496406,3.668709,0.000998818
0.0073,3.489695,3.668871,0.001276182
0.0074,3.482983,3.670167,0.001442636
0.0075,3.499762,3.667898,0.000971091
0.0076,3.519898,3.665467,0.001442545
0.0077,3.513186,3.667898,0.000860182
0.0078,3.476271,3.670167,0.000305182
0.0079,3.499762,3.669357,0.001415
0.008,3.496406,3.670167,0.001470455
0.0081,3.50144,3.668222,0.002607909
0.0082,3.50983,3.667412,0.000860091
0.0083,3.498084,3.668222,0.000388455
0.0084,3.472915,3.671626,0.000832273
0.0085,3.49305,3.669681,0.001248455
0.0086,3.516542,3.666602,0.002219636
0.0087,3.498084,3.667898,0.001442545
0.0088,3.498084,3.668871,0.001442545
0.0089,3.494728,3.668546,0.000638091
0.009,3.484661,3.669681,0.002219364
0.0091,3.499762,3.668709,0.000887909
0.0092,3.516542,3.666116,0.001193091
0.0093,3.50144,3.668546,-0.000360636
0.0094,3.477949,3.670653,0.000360545
0.0095,3.496406,3.669033,0.000915545
0.0096,3.496406,3.669195,0.002025091
0.0097,3.498084,3.668384,0.001387273
0.0098,3.51822,3.666764,0.000860182
0.0099,3.49305,3.668546,0.000582636
0.01,3.469559,3.670491,0.000693545
0.0101,3.49305,3.669681,0.001081909
0.0102,3.516542,3.666602,0.001720273
0.0103,3.50983,3.667898,0.000943273
0.0104,3.499762,3.669033,0.001664636
0.0105,3.486339,3.668384,0.001082
0.0106,3.481305,3.670653,0.001026545
0.0107,3.498084,3.668546,0.001609091
0.0108,3.519898,3.666278,0.000721273
0.0109,3.498084,3.668222,0.001109727
0.011,3.471237,3.670815,0.001470455
0.0111,3.489695,3.669195,0.00172
0.0112,3.503118,3.667736,0.000693545
0.0113,3.499762,3.667736,0.001498182
0.0114,3.50983,3.667574,0.00086
0.0115,3.491373,3.668384,0.001192909
0.0116,3.466203,3.671626,0.001193091
0.0117,3.496406,3.669033,0.001220727
0.0118,3.51822,3.665305,0.001969727
0.0119,3.496406,3.668222,0.001109727
0.012,3.484661,3.669519,0.000971091
0.0121,3.479627,3.669519,2.78182E-05
0.0122,3.488017,3.669357,0.000388545
0.0123,3.50144,3.66806,0.000471636
